district,date,value
NPL067,1989-04-01,30.4256
NPL067,1989-05-01,32.4995
NPL067,1989-06-01,54.52
NPL067,1989-07-01,216.8392
NPL067,1989-08-01,172.042
NPL067,1989-09-01,64.7695
NPL067,1989-10-01,15.2966
NPL067,1989-11-01,23.3087
NPL067,1989-12-01,35.9187
NPL067,1990-01-01,23.9561
NPL067,1990-02-01,115.1059
NPL067,1990-03-01,133.0134
NPL067,1990-04-01,45.7169
NPL067,1990-05-01,65.8716
NPL067,1990-06-01,58.2298
NPL067,1990-07-01,237.8464
NPL067,1990-08-01,142.5268
NPL067,1990-09-01,395.6758
NPL067,1990-10-01,12.3429
NPL067,1990-11-01,22.5673
NPL067,1990-12-01,87.0223
NPL067,1991-01-01,26.3118
NPL067,1991-02-01,51.8807
NPL067,1991-03-01,99.1569
NPL067,1991-04-01,56.81
NPL067,1991-05-01,55.8532
NPL067,1991-06-01,64.2522
NPL067,1991-07-01,135.01
NPL067,1991-08-01,193.066
NPL067,1991-09-01,76.6603
NPL067,1991-10-01,7.4451
NPL067,1991-11-01,15.7182
NPL067,1991-12-01,67.234
NPL067,1992-01-01,112.2244
NPL067,1992-02-01,56.5135
NPL067,1992-03-01,78.4878
NPL067,1992-04-01,51.9732
NPL067,1992-05-01,41.7699
NPL067,1992-06-01,45.2925
NPL067,1992-07-01,152.8611
NPL067,1992-08-01,182.7933
NPL067,1992-09-01,83.024
NPL067,1992-10-01,56.3652
NPL067,1992-11-01,27.2677
NPL067,1992-12-01,14.3605
NPL067,1993-01-01,93.9061
NPL067,1993-02-01,95.6645
NPL067,1993-03-01,131.9615
NPL067,1993-04-01,46.9295
NPL067,1993-05-01,87.1479
NPL067,1993-06-01,90.4633
NPL067,1993-07-01,157.866
NPL067,1993-08-01,181.7769
NPL067,1993-09-01,126.5425
NPL067,1993-10-01,7.2261
NPL067,1993-11-01,14.7498
NPL067,1993-12-01,15.0724
NPL067,1994-01-01,85.3709
NPL067,1994-02-01,96.8636
NPL067,1994-03-01,19.8201
NPL067,1994-04-01,84.0031
NPL067,1994-05-01,37.6563
NPL067,1994-06-01,83.7537
NPL067,1994-07-01,466.5048
NPL067,1994-08-01,189.2658
NPL067,1994-09-01,62.7833
NPL067,1994-10-01,12.8958
NPL067,1994-11-01,17.9006
NPL067,1994-12-01,25.1935
NPL067,1995-01-01,99.1156
NPL067,1995-02-01,74.4607
NPL067,1995-03-01,90.3727
NPL067,1995-04-01,32.3212
NPL067,1995-05-01,35.5137
NPL067,1995-06-01,69.8654
NPL067,1995-07-01,163.1453
NPL067,1995-08-01,194.9673
NPL067,1995-09-01,79.5068
NPL067,1995-10-01,24.2441
NPL067,1995-11-01,29.4857
NPL067,1995-12-01,16.3996
NPL067,1996-01-01,94.028
NPL067,1996-02-01,112.1523
NPL067,1996-03-01,81.0373
NPL067,1996-04-01,47.6341
NPL067,1996-05-01,38.5938
NPL067,1996-06-01,94.9848
NPL067,1996-07-01,188.7975
NPL067,1996-08-01,186.9424
NPL067,1996-09-01,117.3202
NPL067,1996-10-01,59.3096
NPL067,1996-11-01,7.1036
NPL067,1996-12-01,4.0478
NPL067,1997-01-01,55.0812
NPL067,1997-02-01,56.0326
NPL067,1997-03-01,65.4559
NPL067,1997-04-01,90.9347
NPL067,1997-05-01,48.9729
NPL067,1997-06-01,67.9989
NPL067,1997-07-01,151.6321
NPL067,1997-08-01,197.071
NPL067,1997-09-01,124.4929
NPL067,1997-10-01,56.8911
NPL067,1997-11-01,74.9241
NPL067,1997-12-01,111.6872
NPL067,1998-01-01,22.2516
NPL067,1998-02-01,62.6739
NPL067,1998-03-01,130.226
NPL067,1998-04-01,53.4886
NPL067,1998-05-01,65.7202
NPL067,1998-06-01,80.0153
NPL067,1998-07-01,115.1037
NPL067,1998-08-01,210.9655
NPL067,1998-09-01,81.5428
NPL067,1998-10-01,67.3172
NPL067,1998-11-01,15.169
NPL067,1998-12-01,13.1977
NPL067,1999-01-01,47.7667
NPL067,1999-02-01,46.3811
NPL067,1999-03-01,22.1278
NPL067,1999-04-01,16.5764
NPL067,1999-05-01,49.7604
NPL067,1999-06-01,94.561
NPL067,1999-07-01,259.62
NPL067,1999-08-01,223.5055
NPL067,1999-09-01,112.3124
NPL067,1999-10-01,43.4826
NPL067,1999-11-01,6.0894
NPL067,1999-12-01,22.8172
NPL067,2000-01-01,59.1978
NPL067,2000-02-01,96.5122
NPL067,2000-03-01,93.5359
NPL067,2000-04-01,73.0444
NPL067,2000-05-01,110.4277
NPL067,2000-06-01,149.7064
NPL067,2000-07-01,194.1227
NPL067,2000-08-01,173.1201
NPL067,2000-09-01,71.082
NPL067,2000-10-01,25.1228
NPL067,2000-11-01,29.0649
NPL067,2000-12-01,16.0554
NPL067,2001-01-01,34.0933
NPL067,2001-02-01,35.1589
NPL067,2001-03-01,63.5484
NPL067,2001-04-01,44.642
NPL067,2001-05-01,88.2633
NPL067,2001-06-01,127.4399
NPL067,2001-07-01,187.3235
NPL067,2001-08-01,146.3757
NPL067,2001-09-01,29.1559
NPL067,2001-10-01,29.2591
NPL067,2001-11-01,7.3652
NPL067,2001-12-01,18.0323
NPL067,2002-01-01,92.0558
NPL067,2002-02-01,100.549
NPL067,2002-03-01,76.6032
NPL067,2002-04-01,66.7707
NPL067,2002-05-01,93.7692
NPL067,2002-06-01,89.1806
NPL067,2002-07-01,137.4006
NPL067,2002-08-01,236.6131
NPL067,2002-09-01,133.4942
NPL067,2002-10-01,39.4947
NPL067,2002-11-01,21.7342
NPL067,2002-12-01,29.6206
NPL067,2003-01-01,73.6878
NPL067,2003-02-01,106.7375
NPL067,2003-03-01,49.1516
NPL067,2003-04-01,42.0449
NPL067,2003-05-01,48.2834
NPL067,2003-06-01,86.9995
NPL067,2003-07-01,253.7373
NPL067,2003-08-01,187.9231
NPL067,2003-09-01,227.0618
NPL067,2003-10-01,11.0958
NPL067,2003-11-01,11.0124
NPL067,2003-12-01,21.4309
NPL067,2004-01-01,74.7312
NPL067,2004-02-01,17.2915
NPL067,2004-03-01,8.6457
NPL067,2004-04-01,72.7676
NPL067,2004-05-01,36.1626
NPL067,2004-06-01,82.7443
NPL067,2004-07-01,169.702
NPL067,2004-08-01,153.0661
NPL067,2004-09-01,121.0079
NPL067,2004-10-01,72.2563
NPL067,2004-11-01,21.4943
NPL067,2004-12-01,24.1912
NPL067,2005-01-01,115.1945
NPL067,2005-02-01,97.4597
NPL067,2005-03-01,53.8635
NPL067,2005-04-01,53.724
NPL067,2005-05-01,36.9563
NPL067,2005-06-01,75.8619
NPL067,2005-07-01,205.4998
NPL067,2005-08-01,164.4737
NPL067,2005-09-01,167.2735
NPL067,2005-10-01,38.8887
NPL067,2005-11-01,2.4286
NPL067,2005-12-01,15.7573
NPL067,2006-01-01,26.9698
NPL067,2006-02-01,16.9772
NPL067,2006-03-01,62.9928
NPL067,2006-04-01,68.5367
NPL067,2006-05-01,75.5796
NPL067,2006-06-01,69.0784
NPL067,2006-07-01,191.6032
NPL067,2006-08-01,176.9017
NPL067,2006-09-01,75.3779
NPL067,2006-10-01,33.5199
NPL067,2006-11-01,11.8053
NPL067,2006-12-01,30.3021
NPL067,2007-01-01,11.0998
NPL067,2007-02-01,102.5821
NPL067,2007-03-01,118.6602
NPL067,2007-04-01,40.9463
NPL067,2007-05-01,56.663
NPL067,2007-06-01,83.1069
NPL067,2007-07-01,249.1042
NPL067,2007-08-01,180.4403
NPL067,2007-09-01,197.079
NPL067,2007-10-01,33.1777
NPL067,2007-11-01,15.6398
NPL067,2007-12-01,24.7873
NPL067,2008-01-01,108.1706
NPL067,2008-02-01,32.6641
NPL067,2008-03-01,25.8996
NPL067,2008-04-01,45.9312
NPL067,2008-05-01,72.133
NPL067,2008-06-01,172.2827
NPL067,2008-07-01,204.0155
NPL067,2008-08-01,242.4591
NPL067,2008-09-01,172.3351
NPL067,2008-10-01,32.1297
NPL067,2008-11-01,15.9958
NPL067,2008-12-01,15.4884
NPL067,2009-01-01,15.0931
NPL067,2009-02-01,37.243
NPL067,2009-03-01,49.37
NPL067,2009-04-01,23.1357
NPL067,2009-05-01,66.7556
NPL067,2009-06-01,44.0102
NPL067,2009-07-01,174.5228
NPL067,2009-08-01,220.403
NPL067,2009-09-01,106.7393
NPL067,2009-10-01,207.991
NPL067,2009-11-01,30.7963
NPL067,2009-12-01,8.7605
NPL067,2010-01-01,20.2991
NPL067,2010-02-01,77.6108
NPL067,2010-03-01,18.6838
NPL067,2010-04-01,21.8189
NPL067,2010-05-01,62.1681
NPL067,2010-06-01,53.3477
NPL067,2010-07-01,269.5186
NPL067,2010-08-01,267.8978
NPL067,2010-09-01,185.0937
NPL067,2010-10-01,22.4766
NPL067,2010-11-01,14.001
NPL067,2010-12-01,43.5124
NPL067,2011-01-01,42.2388
NPL067,2011-02-01,90.0448
NPL067,2011-03-01,46.384
NPL067,2011-04-01,54.306
NPL067,2011-05-01,82.9954
NPL067,2011-06-01,139.2803
NPL067,2011-07-01,213.9679
NPL067,2011-08-01,242.3689
NPL067,2011-09-01,116.5451
NPL067,2011-10-01,25.6393
NPL067,2011-11-01,22.3055
NPL067,2011-12-01,12.7561
NPL067,2012-01-01,80.43
NPL067,2012-02-01,48.5248
NPL067,2012-03-01,45.8543
NPL067,2012-04-01,84.2485
NPL067,2012-05-01,38.6855
NPL067,2012-06-01,58.3547
NPL067,2012-07-01,238.5537
NPL067,2012-08-01,210.7289
NPL067,2012-09-01,157.5443
NPL067,2012-10-01,17.5749
NPL067,2012-11-01,13.3579
NPL067,2012-12-01,19.3881
NPL067,2013-01-01,95.4297
NPL067,2013-02-01,105.5772
NPL067,2013-03-01,19.3172
NPL067,2013-04-01,40.9379
NPL067,2013-05-01,33.7193
NPL067,2013-06-01,206.9762
NPL067,2013-07-01,272.506
NPL067,2013-08-01,191.3083
NPL067,2013-09-01,73.127
NPL067,2013-10-01,73.2279
NPL067,2013-11-01,14.3725
NPL067,2013-12-01,27.946
NPL067,2014-01-01,50.4702
NPL067,2014-02-01,57.6237
NPL067,2014-03-01,48.0969
NPL067,2014-04-01,25.0425
NPL067,2014-05-01,50.8307
NPL067,2014-06-01,82.3256
NPL067,2014-07-01,327.0829
NPL067,2014-08-01,159.4076
NPL067,2014-09-01,94.7291
NPL067,2014-10-01,95.3156
NPL067,2014-11-01,4.2038
NPL067,2014-12-01,34.1886
NPL067,2015-01-01,87.6248
NPL067,2015-02-01,49.9449
NPL067,2015-03-01,133.7029
NPL067,2015-04-01,76.1771
NPL067,2015-05-01,32.6174
NPL067,2015-06-01,184.0772
NPL067,2015-07-01,205.3143
NPL067,2015-08-01,157.5767
NPL067,2015-09-01,37.6782
NPL067,2015-10-01,41.3594
NPL067,2015-11-01,6.0295
NPL067,2015-12-01,5.4968
NPL067,2016-01-01,9.4227
NPL067,2016-02-01,29.5227
NPL067,2016-03-01,39.723
NPL067,2016-04-01,8.7035
NPL067,2016-05-01,82.2026
NPL067,2016-06-01,123.3917
NPL067,2016-07-01,299.9882
NPL067,2016-08-01,204.8381
NPL067,2016-09-01,91.9941
NPL067,2016-10-01,51.7479
NPL067,2016-11-01,2.2922
NPL067,2016-12-01,6.4351
NPL067,2017-01-01,39.9388
NPL067,2017-02-01,6.0855
NPL067,2017-03-01,39.94
NPL067,2017-04-01,84.1134
NPL067,2017-05-01,81.5778
NPL067,2017-06-01,139.6691
NPL067,2017-07-01,362.992
NPL067,2017-08-01,194.5097
NPL067,2017-09-01,85.2649
NPL067,2017-10-01,8.2445
NPL067,2017-11-01,16.8466
NPL067,2017-12-01,7.9837
NPL067,2018-01-01,10.9716
NPL067,2018-02-01,12.7611
NPL067,2018-03-01,27.244
NPL067,2018-04-01,49.5474
NPL067,2018-05-01,65.9421
NPL067,2018-06-01,76.3929
NPL067,2018-07-01,274.8464
NPL067,2018-08-01,300.7733
NPL067,2018-09-01,92.7979
NPL067,2018-10-01,8.6004
NPL067,2018-11-01,17.8137
NPL067,2018-12-01,6.8482
NPL067,2019-01-01,108.8289
NPL067,2019-02-01,109.5356
NPL067,2019-03-01,17.1863
NPL067,2019-04-01,52.3575
NPL067,2019-05-01,31.0007
NPL067,2019-06-01,71.5291
NPL067,2019-07-01,195.9252
NPL067,2019-08-01,194.8253
NPL067,2019-09-01,197.0654
NPL067,2019-10-01,8.0534
NPL067,2019-11-01,29.8009
NPL067,2019-12-01,61.9859
NPL067,2020-01-01,128.2075
NPL067,2020-02-01,21.3106
NPL067,2020-03-01,77.8077
NPL067,2020-04-01,51.4962
NPL067,2020-05-01,78.7024
NPL067,2020-06-01,121.3649
NPL067,2020-07-01,289.8662
NPL067,2020-08-01,234.0402
NPL067,2020-09-01,101.0242
NPL067,2020-10-01,6.1645
NPL067,2020-11-01,25.9308
NPL068,1979-02-01,105.0043
NPL068,1979-03-01,111.9385
NPL068,1979-04-01,33.4548
NPL068,1979-05-01,58.5212
NPL068,1979-06-01,98.6179
NPL068,1979-07-01,223.134
NPL068,1979-08-01,188.6712
NPL068,1979-09-01,56.5279
NPL068,1979-10-01,34.6989
NPL068,1979-11-01,17.5971
NPL068,1979-12-01,40.872
NPL068,1980-01-01,41.5776
NPL068,1980-02-01,60.5493
NPL068,1980-03-01,79.972
NPL068,1980-04-01,29.9312
NPL068,1980-05-01,40.4026
NPL068,1980-06-01,82.8406
NPL068,1980-07-01,273.4459
NPL068,1980-08-01,255.3744
NPL068,1980-09-01,141.2949
NPL068,1980-10-01,57.4834
NPL068,1980-11-01,11.4144
NPL068,1980-12-01,38.369
NPL068,1981-01-01,96.2733
NPL068,1981-02-01,34.0367
NPL068,1981-03-01,83.0646
NPL068,1981-04-01,49.4363
NPL068,1981-05-01,74.3346
NPL068,1981-06-01,83.5085
NPL068,1981-07-01,334.8253
NPL068,1981-08-01,198.5364
NPL068,1981-09-01,122.8603
NPL068,1981-10-01,15.3857
NPL068,1981-11-01,48.0493
NPL068,1981-12-01,13.525
NPL068,1982-01-01,93.306
NPL068,1982-02-01,81.7919
NPL068,1982-03-01,115.3908
NPL068,1982-04-01,63.1277
NPL068,1982-05-01,97.345
NPL068,1982-06-01,38.5767
NPL068,1982-07-01,177.213
NPL068,1982-08-01,190.6066
NPL068,1982-09-01,99.8802
NPL068,1982-10-01,28.5884
NPL068,1982-11-01,17.5078
NPL068,1982-12-01,39.0236
NPL068,1983-01-01,74.5417
NPL068,1983-02-01,31.4106
NPL068,1983-03-01,126.6353
NPL068,1983-04-01,84.3347
NPL068,1983-05-01,71.0325
NPL068,1983-06-01,26.6882
NPL068,1983-07-01,163.228
NPL068,1983-08-01,198.4889
NPL068,1983-09-01,251.0841
NPL068,1983-10-01,39.8559
NPL068,1983-11-01,4.9615
NPL068,1983-12-01,20.4611
NPL068,1984-01-01,28.3547
NPL068,1984-02-01,87.5327
NPL068,1984-03-01,27.0078
NPL068,1984-04-01,49.318
NPL068,1984-05-01,46.2062
NPL068,1984-06-01,219.6555
NPL068,1984-07-01,230.9881
NPL068,1984-08-01,175.8836
NPL068,1984-09-01,56.3784
NPL068,1984-10-01,5.6528
NPL068,1984-11-01,7.5554
NPL068,1984-12-01,80.9699
NPL068,1985-01-01,64.8349
NPL068,1985-02-01,12.4878
NPL068,1985-03-01,40.4662
NPL068,1985-04-01,39.8334
NPL068,1985-05-01,48.8642
NPL068,1985-06-01,45.118
NPL068,1985-07-01,261.6763
NPL068,1985-08-01,235.2386
NPL068,1985-09-01,154.1647
NPL068,1985-10-01,169.2787
NPL068,1985-11-01,9.4405
NPL068,1985-12-01,103.0559
NPL068,1986-01-01,7.3607
NPL068,1986-02-01,59.962
NPL068,1986-03-01,110.7079
NPL068,1986-04-01,62.457
NPL068,1986-05-01,73.5212
NPL068,1986-06-01,121.0104
NPL068,1986-07-01,605.064
NPL068,1986-08-01,186.524
NPL068,1986-09-01,47.905
NPL068,1986-10-01,42.2115
NPL068,1986-11-01,9.4973
NPL068,1986-12-01,72.418
NPL068,1987-01-01,36.2101
NPL068,1987-02-01,42.7745
NPL068,1987-03-01,42.5353
NPL068,1987-04-01,66.7672
NPL068,1987-05-01,81.4515
NPL068,1987-06-01,10.2703
NPL068,1987-07-01,245.4086
NPL068,1987-08-01,145.327
NPL068,1987-09-01,86.1134
NPL068,1987-10-01,53.4596
NPL068,1987-11-01,0.8445
NPL068,1987-12-01,61.4289
NPL068,1988-01-01,31.2873
NPL068,1988-02-01,116.1146
NPL068,1988-03-01,144.373
NPL068,1988-04-01,30.3497
NPL068,1988-05-01,32.4924
NPL068,1988-06-01,83.3549
NPL068,1988-07-01,290.9731
NPL068,1988-08-01,248.3797
NPL068,1988-09-01,70.3472
NPL068,1988-10-01,11.8186
NPL068,1988-11-01,4.8113
NPL068,1988-12-01,90.7005
NPL068,1989-01-01,147.0022
NPL068,1989-02-01,28.2943
NPL068,1989-03-01,53.4658
NPL068,1989-04-01,28.8207
NPL068,1989-05-01,30.9323
NPL068,1989-06-01,61.2574
NPL068,1989-07-01,265.5076
NPL068,1989-08-01,217.3955
NPL068,1989-09-01,73.4774
NPL068,1989-10-01,17.8224
NPL068,1989-11-01,21.5811
NPL068,1989-12-01,50.8925
NPL068,1990-01-01,28.2268
NPL068,1990-02-01,120.9464
NPL068,1990-03-01,136.0048
NPL068,1990-04-01,52.6461
NPL068,1990-05-01,69.1256
NPL068,1990-06-01,65.7394
NPL068,1990-07-01,302.4043
NPL068,1990-08-01,174.1009
NPL068,1990-09-01,507.8075
NPL068,1990-10-01,12.3006
NPL068,1990-11-01,21.4723
NPL068,1990-12-01,104.9928
NPL068,1991-01-01,21.8233
NPL068,1991-02-01,56.2651
NPL068,1991-03-01,102.7401
NPL068,1991-04-01,65.4355
NPL068,1991-05-01,39.6945
NPL068,1991-06-01,68.5828
NPL068,1991-07-01,192.7851
NPL068,1991-08-01,241.6142
NPL068,1991-09-01,96.9202
NPL068,1991-10-01,11.5098
NPL068,1991-11-01,12.5644
NPL068,1991-12-01,68.3081
NPL068,1992-01-01,140.1707
NPL068,1992-02-01,50.1871
NPL068,1992-03-01,85.0157
NPL068,1992-04-01,47.904
NPL068,1992-05-01,35.9667
NPL068,1992-06-01,54.3391
NPL068,1992-07-01,181.0092
NPL068,1992-08-01,210.9699
NPL068,1992-09-01,95.9913
NPL068,1992-10-01,49.6886
NPL068,1992-11-01,32.6293
NPL068,1992-12-01,17.715
NPL068,1993-01-01,93.7374
NPL068,1993-02-01,104.8536
NPL068,1993-03-01,133.9172
NPL068,1993-04-01,46.0698
NPL068,1993-05-01,81.8357
NPL068,1993-06-01,83.8425
NPL068,1993-07-01,200.5358
NPL068,1993-08-01,214.2576
NPL068,1993-09-01,147.6121
NPL068,1993-10-01,11.4984
NPL068,1993-11-01,14.7517
NPL068,1993-12-01,13.6533
NPL068,1994-01-01,94.5618
NPL068,1994-02-01,108.8171
NPL068,1994-03-01,21.5247
NPL068,1994-04-01,92.4048
NPL068,1994-05-01,38.7213
NPL068,1994-06-01,92.8587
NPL068,1994-07-01,587.2561
NPL068,1994-08-01,259.0708
NPL068,1994-09-01,81.9036
NPL068,1994-10-01,15.2931
NPL068,1994-11-01,17.4941
NPL068,1994-12-01,23.7334
NPL068,1995-01-01,114.0152
NPL068,1995-02-01,73.0323
NPL068,1995-03-01,90.0088
NPL068,1995-04-01,30.7198
NPL068,1995-05-01,34.6461
NPL068,1995-06-01,76.4746
NPL068,1995-07-01,207.747
NPL068,1995-08-01,216.8062
NPL068,1995-09-01,94.5891
NPL068,1995-10-01,27.6818
NPL068,1995-11-01,28.9758
NPL068,1995-12-01,15.4088
NPL068,1996-01-01,95.6665
NPL068,1996-02-01,119.3469
NPL068,1996-03-01,84.4236
NPL068,1996-04-01,50.1884
NPL068,1996-05-01,37.0573
NPL068,1996-06-01,99.8529
NPL068,1996-07-01,209.6277
NPL068,1996-08-01,209.3603
NPL068,1996-09-01,131.2839
NPL068,1996-10-01,38.8273
NPL068,1996-11-01,7.3548
NPL068,1996-12-01,2.7662
NPL068,1997-01-01,66.2838
NPL068,1997-02-01,36.7402
NPL068,1997-03-01,69.3704
NPL068,1997-04-01,90.5037
NPL068,1997-05-01,50.4607
NPL068,1997-06-01,68.8505
NPL068,1997-07-01,199.3228
NPL068,1997-08-01,240.2453
NPL068,1997-09-01,137.3648
NPL068,1997-10-01,44.5736
NPL068,1997-11-01,86.4517
NPL068,1997-12-01,115.5146
NPL068,1998-01-01,22.9146
NPL068,1998-02-01,67.0088
NPL068,1998-03-01,120.3104
NPL068,1998-04-01,64.2359
NPL068,1998-05-01,64.0302
NPL068,1998-06-01,97.4771
NPL068,1998-07-01,127.021
NPL068,1998-08-01,253.6508
NPL068,1998-09-01,93.8061
NPL068,1998-10-01,90.479
NPL068,1998-11-01,5.9261
NPL068,1998-12-01,7.2854
NPL068,1999-01-01,54.5562
NPL068,1999-02-01,51.5789
NPL068,1999-03-01,21.4995
NPL068,1999-04-01,11.029
NPL068,1999-05-01,52.1851
NPL068,1999-06-01,96.512
NPL068,1999-07-01,306.4261
NPL068,1999-08-01,266.8088
NPL068,1999-09-01,130.96
NPL068,1999-10-01,34.3278
NPL068,1999-11-01,7.3497
NPL068,1999-12-01,19.232
NPL068,2000-01-01,52.4246
NPL068,2000-02-01,105.5557
NPL068,2000-03-01,83.2081
NPL068,2000-04-01,65.6718
NPL068,2000-05-01,128.0931
NPL068,2000-06-01,173.3074
NPL068,2000-07-01,223.4612
NPL068,2000-08-01,231.4983
NPL068,2000-09-01,90.4257
NPL068,2000-10-01,30.7942
NPL068,2000-11-01,30.3346
NPL068,2000-12-01,12.211
NPL068,2001-01-01,32.2951
NPL068,2001-02-01,29.0974
NPL068,2001-03-01,64.9798
NPL068,2001-04-01,49.2636
NPL068,2001-05-01,97.2717
NPL068,2001-06-01,135.3487
NPL068,2001-07-01,252.562
NPL068,2001-08-01,180.1244
NPL068,2001-09-01,31.7761
NPL068,2001-10-01,33.1274
NPL068,2001-11-01,6.4606
NPL068,2001-12-01,17.0364
NPL068,2002-01-01,95.7125
NPL068,2002-02-01,114.4741
NPL068,2002-03-01,88.8337
NPL068,2002-04-01,72.0934
NPL068,2002-05-01,103.8972
NPL068,2002-06-01,91.8978
NPL068,2002-07-01,178.9335
NPL068,2002-08-01,245.9403
NPL068,2002-09-01,164.8494
NPL068,2002-10-01,33.6703
NPL068,2002-11-01,16.0945
NPL068,2002-12-01,28.8454
NPL068,2003-01-01,79.4254
NPL068,2003-02-01,117.6092
NPL068,2003-03-01,56.3387
NPL068,2003-04-01,41.9849
NPL068,2003-05-01,37.4409
NPL068,2003-06-01,89.2414
NPL068,2003-07-01,310.0162
NPL068,2003-08-01,200.9143
NPL068,2003-09-01,225.8225
NPL068,2003-10-01,7.5788
NPL068,2003-11-01,10.5443
NPL068,2003-12-01,13.4264
NPL068,2004-01-01,79.2198
NPL068,2004-02-01,13.0161
NPL068,2004-03-01,8.9042
NPL068,2004-04-01,88.972
NPL068,2004-05-01,40.6446
NPL068,2004-06-01,93.8881
NPL068,2004-07-01,188.3739
NPL068,2004-08-01,178.707
NPL068,2004-09-01,122.2425
NPL068,2004-10-01,67.5952
NPL068,2004-11-01,21.9443
NPL068,2004-12-01,23.7719
NPL068,2005-01-01,118.4124
NPL068,2005-02-01,110.8362
NPL068,2005-03-01,52.3809
NPL068,2005-04-01,55.5534
NPL068,2005-05-01,41.3347
NPL068,2005-06-01,69.6601
NPL068,2005-07-01,246.5512
NPL068,2005-08-01,217.8231
NPL068,2005-09-01,189.9471
NPL068,2005-10-01,33.5883
NPL068,2005-11-01,3.114
NPL068,2005-12-01,9.9816
NPL068,2006-01-01,43.9433
NPL068,2006-02-01,16.3775
NPL068,2006-03-01,63.003
NPL068,2006-04-01,79.6246
NPL068,2006-05-01,84.7771
NPL068,2006-06-01,80.7194
NPL068,2006-07-01,221.9196
NPL068,2006-08-01,193.3592
NPL068,2006-09-01,96.7864
NPL068,2006-10-01,41.1635
NPL068,2006-11-01,10.4451
NPL068,2006-12-01,34.6955
NPL068,2007-01-01,2.6394
NPL068,2007-02-01,116.3121
NPL068,2007-03-01,131.5539
NPL068,2007-04-01,37.4452
NPL068,2007-05-01,65.8455
NPL068,2007-06-01,83.2157
NPL068,2007-07-01,291.6233
NPL068,2007-08-01,230.4272
NPL068,2007-09-01,255.5939
NPL068,2007-10-01,27.5629
NPL068,2007-11-01,17.8248
NPL068,2007-12-01,30.0841
NPL068,2008-01-01,118.8591
NPL068,2008-02-01,28.2591
NPL068,2008-03-01,29.712
NPL068,2008-04-01,41.899
NPL068,2008-05-01,70.5146
NPL068,2008-06-01,153.6752
NPL068,2008-07-01,242.8316
NPL068,2008-08-01,234.4018
NPL068,2008-09-01,230.3568
NPL068,2008-10-01,34.0514
NPL068,2008-11-01,12.6983
NPL068,2008-12-01,16.3494
NPL068,2009-01-01,14.6174
NPL068,2009-02-01,46.7933
NPL068,2009-03-01,51.7203
NPL068,2009-04-01,19.6887
NPL068,2009-05-01,74.2679
NPL068,2009-06-01,59.1416
NPL068,2009-07-01,209.7662
NPL068,2009-08-01,279.6015
NPL068,2009-09-01,126.3445
NPL068,2009-10-01,247.596
NPL068,2009-11-01,27.5965
NPL068,2009-12-01,8.6177
NPL068,2010-01-01,26.0093
NPL068,2010-02-01,89.0699
NPL068,2010-03-01,19.4901
NPL068,2010-04-01,20.5203
NPL068,2010-05-01,56.3538
NPL068,2010-06-01,55.2963
NPL068,2010-07-01,301.4133
NPL068,2010-08-01,305.204
NPL068,2010-09-01,233.6244
NPL068,2010-10-01,18.2898
NPL068,2010-11-01,13.5662
NPL068,2010-12-01,50.2862
NPL068,2011-01-01,32.9746
NPL068,2011-02-01,106.7314
NPL068,2011-03-01,46.1373
NPL068,2011-04-01,56.6706
NPL068,2011-05-01,76.9155
NPL068,2011-06-01,149.7917
NPL068,2011-07-01,280.9142
NPL068,2011-08-01,294.609
NPL068,2011-09-01,144.8947
NPL068,2011-10-01,29.0355
NPL068,2011-11-01,18.3129
NPL068,2011-12-01,6.4552
NPL068,2012-01-01,76.3136
NPL068,2012-02-01,50.9331
NPL068,2012-03-01,52.4404
NPL068,2012-04-01,81.3351
NPL068,2012-05-01,40.5613
NPL068,2012-06-01,53.7802
NPL068,2012-07-01,299.4691
NPL068,2012-08-01,242.7398
NPL068,2012-09-01,190.0276
NPL068,2012-10-01,16.8052
NPL068,2012-11-01,13.2867
NPL068,2012-12-01,23.1802
NPL068,2013-01-01,115.3861
NPL068,2013-02-01,117.1122
NPL068,2013-03-01,28.0231
NPL068,2013-04-01,42.643
NPL068,2013-05-01,31.7135
NPL068,2013-06-01,231.7823
NPL068,2013-07-01,318.2363
NPL068,2013-08-01,236.8578
NPL068,2013-09-01,89.2906
NPL068,2013-10-01,67.0356
NPL068,2013-11-01,10.5579
NPL068,2013-12-01,25.3591
NPL068,2014-01-01,55.5993
NPL068,2014-02-01,62.5917
NPL068,2014-03-01,63.2675
NPL068,2014-04-01,21.2572
NPL068,2014-05-01,59.8028
NPL068,2014-06-01,96.7484
NPL068,2014-07-01,421.9521
NPL068,2014-08-01,191.151
NPL068,2014-09-01,103.1997
NPL068,2014-10-01,93.2237
NPL068,2014-11-01,1.582
NPL068,2014-12-01,39.7471
NPL068,2015-01-01,96.392
NPL068,2015-02-01,55.3386
NPL068,2015-03-01,147.6102
NPL068,2015-04-01,86.6932
NPL068,2015-05-01,27.5709
NPL068,2015-06-01,238.9691
NPL068,2015-07-01,249.0743
NPL068,2015-08-01,182.2277
NPL068,2015-09-01,42.2122
NPL068,2015-10-01,44.0183
NPL068,2015-11-01,3.5873
NPL068,2015-12-01,2.5252
NPL068,2016-01-01,5.2788
NPL068,2016-02-01,30.2528
NPL068,2016-03-01,37.5467
NPL068,2016-04-01,5.9266
