date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,group,fy1516_avg,factor,index
2023-01-01,2022-2023,2015-16,09,00,Recreation and culture,188.05,Recreation & culture,194.19833333333332,0.5149374780078786,188.05
2023-02-01,2022-2023,2015-16,09,00,Recreation and culture,194.76,Recreation & culture,194.19833333333332,0.5149374780078786,194.76
2023-03-01,2022-2023,2015-16,09,00,Recreation and culture,200.57,Recreation & culture,194.19833333333332,0.5149374780078786,200.57
2023-04-01,2022-2023,2015-16,09,00,Recreation and culture,223.56,Recreation & culture,194.19833333333332,0.5149374780078786,223.56
2023-05-01,2022-2023,2015-16,09,00,Recreation and culture,234.43,Recreation & culture,194.19833333333332,0.5149374780078786,234.43
2023-06-01,2022-2023,2015-16,09,00,Recreation and culture,235.57,Recreation & culture,194.19833333333332,0.5149374780078786,235.57
2023-07-01,2023-2024,2015-16,09,00,Recreation and culture,236.46,Recreation & culture,194.19833333333332,0.5149374780078786,236.46
2023-08-01,2023-2024,2015-16,09,00,Recreation and culture,245.05,Recreation & culture,194.19833333333332,0.5149374780078786,245.05
2023-09-01,2023-2024,2015-16,09,00,Recreation and culture,245.62,Recreation & culture,194.19833333333332,0.5149374780078786,245.62
2023-10-01,2023-2024,2015-16,09,00,Recreation and culture,245.87,Recreation & culture,194.19833333333332,0.5149374780078786,245.87
2023-11-01,2023-2024,2015-16,09,00,Recreation and culture,245.81,Recreation & culture,194.19833333333332,0.5149374780078786,245.81
2023-12-01,2023-2024,2015-16,09,00,Recreation and culture,245.92,Recreation & culture,194.19833333333332,0.5149374780078786,245.92
2024-01-01,2023-2024,2015-16,09,00,Recreation and culture,246.06,Recreation & culture,194.19833333333332,0.5149374780078786,246.06
2024-02-01,2023-2024,2015-16,09,00,Recreation and culture,246,Recreation & culture,194.19833333333332,0.5149374780078786,246
2024-03-01,2023-2024,2015-16,09,00,Recreation and culture,246.16,Recreation & culture,194.19833333333332,0.5149374780078786,246.16
2024-04-01,2023-2024,2015-16,09,00,Recreation and culture,247.36,Recreation & culture,194.19833333333332,0.5149374780078786,247.36
2024-05-01,2023-2024,2015-16,09,00,Recreation and culture,251.25,Recreation & culture,194.19833333333332,0.5149374780078786,251.25
2024-06-01,2023-2024,2015-16,09,00,Recreation and culture,255.02,Recreation & culture,194.19833333333332,0.5149374780078786,255.02
2024-07-01,2024-2025,2015-16,09,00,Recreation and culture,256.42,Recreation & culture,194.19833333333332,0.5149374780078786,256.42
2024-08-01,2024-2025,2015-16,09,00,Recreation and culture,259.63,Recreation & culture,194.19833333333332,0.5149374780078786,259.63
2024-09-01,2024-2025,2015-16,09,00,Recreation and culture,259.42,Recreation & culture,194.19833333333332,0.5149374780078786,259.42
2024-10-01,2024-2025,2015-16,09,00,Recreation and culture,259.72,Recreation & culture,194.19833333333332,0.5149374780078786,259.72
2024-11-01,2024-2025,2015-16,09,00,Recreation and culture,260.05,Recreation & culture,194.19833333333332,0.5149374780078786,260.05
2024-12-01,2024-2025,2015-16,09,00,Recreation and culture,260.51,Recreation & culture,194.19833333333332,0.5149374780078786,260.51
2025-01-01,2024-2025,2015-16,09,00,Recreation and culture,260.67,Recreation & culture,194.19833333333332,0.5149374780078786,260.67
2025-02-01,2024-2025,2015-16,09,00,Recreation and culture,260.96,Recreation & culture,194.19833333333332,0.5149374780078786,260.96
2025-03-01,2024-2025,2015-16,09,00,Recreation and culture,258.99,Recreation & culture,194.19833333333332,0.5149374780078786,258.99
2025-04-01,2024-2025,2015-16,09,00,Recreation and culture,261.43,Recreation & culture,194.19833333333332,0.5149374780078786,261.43
2025-05-01,2024-2025,2015-16,09,00,Recreation and culture,250.5,Recreation & culture,194.19833333333332,0.5149374780078786,250.5
2025-06-01,2024-2025,2015-16,09,00,Recreation and culture,250.36,Recreation & culture,194.19833333333332,0.5149374780078786,250.36
2025-07-01,2025-2026,2015-16,09,00,Recreation and culture,250.53,Recreation & culture,194.19833333333332,0.5149374780078786,250.53
2025-08-01,2025-2026,2015-16,09,00,Recreation and culture,251.61,Recreation & culture,194.19833333333332,0.5149374780078786,251.61
2025-09-01,2025-2026,2015-16,09,00,Recreation and culture,250.7,Recreation & culture,194.19833333333332,0.5149374780078786,250.7
2025-10-01,2025-2026,2015-16,09,00,Recreation and culture,248.77,Recreation & culture,194.19833333333332,0.5149374780078786,248.77
2025-11-01,2025-2026,2015-16,09,00,Recreation and culture,248.81,Recreation & culture,194.19833333333332,0.5149374780078786,248.81
2025-12-01,2025-2026,2015-16,09,00,Recreation and culture,249.17,Recreation & culture,194.19833333333332,0.5149374780078786,249.17
2026-01-01,2025-2026,2015-16,09,00,Recreation and culture,249.18,Recreation & culture,194.19833333333332,0.5149374780078786,249.18
2026-02-01,2025-2026,2015-16,09,00,Recreation and culture,249.21,Recreation & culture,194.19833333333332,0.5149374780078786,249.21
2026-03-01,2025-2026,2015-16,09,00,Recreation and culture,249.7,Recreation & culture,194.19833333333332,0.5149374780078786,249.7
2026-04-01,2025-2026,2015-16,09,00,Recreation and culture,249.8,Recreation & culture,194.19833333333332,0.5149374780078786,249.8
2026-05-01,2025-2026,2015-16,09,00,Recreation and culture,250.24,Recreation & culture,194.19833333333332,0.5149374780078786,250.24
2026-06-01,2025-2026,2015-16,09,00,Recreation and culture,252.1,Recreation & culture,194.19833333333332,0.5149374780078786,252.1
2015-07-01,2015-2016,2007-08,10,00,Education,209.17,Education,213.01666666666665,0.4694468351459198,98.19419450747203
2015-08-01,2015-2016,2007-08,10,00,Education,209.23,Education,213.01666666666665,0.4694468351459198,98.22236131758079
2015-09-01,2015-2016,2007-08,10,00,Education,209.22,Education,213.01666666666665,0.4694468351459198,98.21766684922933
2015-10-01,2015-2016,2007-08,10,00,Education,209.25,Education,213.01666666666665,0.4694468351459198,98.23175025428371
2015-11-01,2015-2016,2007-08,10,00,Education,209.25,Education,213.01666666666665,0.4694468351459198,98.23175025428371
2015-12-01,2015-2016,2007-08,10,00,Education,209.31,Education,213.01666666666665,0.4694468351459198,98.25991706439247
2016-01-01,2015-2016,2007-08,10,00,Education,209.36,Education,213.01666666666665,0.4694468351459198,98.28338940614977
2016-02-01,2015-2016,2007-08,10,00,Education,210.15,Education,213.01666666666665,0.4694468351459198,98.65425240591505
2016-03-01,2015-2016,2007-08,10,00,Education,210.99,Education,213.01666666666665,0.4694468351459198,99.04858774743762
2016-04-01,2015-2016,2007-08,10,00,Education,221.48,Education,213.01666666666665,0.4694468351459198,103.9730850481183
2016-05-01,2015-2016,2007-08,10,00,Education,224.19,Education,213.01666666666665,0.4694468351459198,105.24528597136376
2016-06-01,2015-2016,2007-08,10,00,Education,224.6,Education,213.01666666666665,0.4694468351459198,105.43775917377359
2016-07-01,2016-2017,2007-08,10,00,Education,224.09,Education,213.01666666666665,0.4694468351459198,105.19834128784916
2016-08-01,2016-2017,2007-08,10,00,Education,225.17,Education,213.01666666666665,0.4694468351459198,105.70534386980675
2016-09-01,2016-2017,2007-08,10,00,Education,230.54,Education,213.01666666666665,0.4694468351459198,108.22627337454034
2016-10-01,2016-2017,2007-08,10,00,Education,232.15,Education,213.01666666666665,0.4694468351459198,108.98208277912528
2016-11-01,2016-2017,2007-08,10,00,Education,233.4,Education,213.01666666666665,0.4694468351459198,109.56889132305768
2016-12-01,2016-2017,2007-08,10,00,Education,233.4,Education,213.01666666666665,0.4694468351459198,109.56889132305768
2017-01-01,2016-2017,2007-08,10,00,Education,233.41,Education,213.01666666666665,0.4694468351459198,109.57358579140913
2017-02-01,2016-2017,2007-08,10,00,Education,233.96,Education,213.01666666666665,0.4694468351459198,109.8317815507394
2017-03-01,2016-2017,2007-08,10,00,Education,233.98,Education,213.01666666666665,0.4694468351459198,109.84117048744231
2017-04-01,2016-2017,2007-08,10,00,Education,249.2,Education,213.01666666666665,0.4694468351459198,116.9861513183632
2017-05-01,2016-2017,2007-08,10,00,Education,249.23,Education,213.01666666666665,0.4694468351459198,117.00023472341758
2017-06-01,2016-2017,2007-08,10,00,Education,249.26,Education,213.01666666666665,0.4694468351459198,117.01431812847196
2017-07-01,2017-2018,2007-08,10,00,Education,249.54,Education,213.01666666666665,0.4694468351459198,117.14576324231282
2017-08-01,2017-2018,2007-08,10,00,Education,249.61,Education,213.01666666666665,0.4694468351459198,117.17862452077304
2017-09-01,2017-2018,2007-08,10,00,Education,249.61,Education,213.01666666666665,0.4694468351459198,117.17862452077304
2017-10-01,2017-2018,2007-08,10,00,Education,258.75,Education,213.01666666666665,0.4694468351459198,121.46936859400674
2017-11-01,2017-2018,2007-08,10,00,Education,262.35,Education,213.01666666666665,0.4694468351459198,123.15937720053206
2017-12-01,2017-2018,2007-08,10,00,Education,262.35,Education,213.01666666666665,0.4694468351459198,123.15937720053206
2018-01-01,2017-2018,2007-08,10,00,Education,262.35,Education,213.01666666666665,0.4694468351459198,123.15937720053206
2018-02-01,2017-2018,2007-08,10,00,Education,262.35,Education,213.01666666666665,0.4694468351459198,123.15937720053206
2018-03-01,2017-2018,2007-08,10,00,Education,275.17,Education,213.01666666666665,0.4694468351459198,129.17768562710276
2018-04-01,2017-2018,2007-08,10,00,Education,281.57,Education,213.01666666666665,0.4694468351459198,132.18214537203664
2018-05-01,2017-2018,2007-08,10,00,Education,281.88,Education,213.01666666666665,0.4694468351459198,132.32767389093186
2018-06-01,2017-2018,2007-08,10,00,Education,281.89,Education,213.01666666666665,0.4694468351459198,132.33236835928332
2018-07-01,2018-2019,2007-08,10,00,Education,281.89,Education,213.01666666666665,0.4694468351459198,132.33236835928332
2018-08-01,2018-2019,2007-08,10,00,Education,281.89,Education,213.01666666666665,0.4694468351459198,132.33236835928332
2018-09-01,2018-2019,2007-08,10,00,Education,287.41,Education,213.01666666666665,0.4694468351459198,134.92371488928882
2018-10-01,2018-2019,2007-08,10,00,Education,288.62,Education,213.01666666666665,0.4694468351459198,135.49174555981537
2018-11-01,2018-2019,2007-08,10,00,Education,288.62,Education,213.01666666666665,0.4694468351459198,135.49174555981537
2018-12-01,2018-2019,2007-08,10,00,Education,289.54,Education,213.01666666666665,0.4694468351459198,135.92363664814962
2019-01-01,2018-2019,2007-08,10,00,Education,288.68,Education,213.01666666666665,0.4694468351459198,135.51991236992413
2019-02-01,2018-2019,2007-08,10,00,Education,289.13,Education,213.01666666666665,0.4694468351459198,135.73116344573978
2019-03-01,2018-2019,2007-08,10,00,Education,292.02,Education,213.01666666666665,0.4694468351459198,137.0878647993115
2019-04-01,2018-2019,2007-08,10,00,Education,297.27,Education,213.01666666666665,0.4694468351459198,139.55246068382758
2019-05-01,2018-2019,2007-08,10,00,Education,297.27,Education,213.01666666666665,0.4694468351459198,139.55246068382758
2019-06-01,2018-2019,2007-08,10,00,Education,297.27,Education,213.01666666666665,0.4694468351459198,139.55246068382758
2019-07-01,2019-2020,2015-16,10,00,Education,143.47,Education,213.01666666666665,0.4694468351459198,143.47
2019-08-01,2019-2020,2015-16,10,00,Education,143.62,Education,213.01666666666665,0.4694468351459198,143.62
2019-09-01,2019-2020,2015-16,10,00,Education,144.16,Education,213.01666666666665,0.4694468351459198,144.16
2019-10-01,2019-2020,2015-16,10,00,Education,144.43,Education,213.01666666666665,0.4694468351459198,144.43
2019-11-01,2019-2020,2015-16,10,00,Education,144.63,Education,213.01666666666665,0.4694468351459198,144.63
2019-12-01,2019-2020,2015-16,10,00,Education,144.67,Education,213.01666666666665,0.4694468351459198,144.67
2020-01-01,2019-2020,2015-16,10,00,Education,144.71,Education,213.01666666666665,0.4694468351459198,144.71
2020-02-01,2019-2020,2015-16,10,00,Education,144.71,Education,213.01666666666665,0.4694468351459198,144.71
2020-03-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98
2020-04-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98
2020-05-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98
2020-06-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98
2020-07-01,2020-2021,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98
2020-08-01,2020-2021,2015-16,10,00,Education,145.07,Education,213.01666666666665,0.4694468351459198,145.07
2020-09-01,2020-2021,2015-16,10,00,Education,145.49,Education,213.01666666666665,0.4694468351459198,145.49
2020-10-01,2020-2021,2015-16,10,00,Education,146.16,Education,213.01666666666665,0.4694468351459198,146.16
2020-11-01,2020-2021,2015-16,10,00,Education,146.16,Education,213.01666666666665,0.4694468351459198,146.16
2020-12-01,2020-2021,2015-16,10,00,Education,146.16,Education,213.01666666666665,0.4694468351459198,146.16
2021-01-01,2020-2021,2015-16,10,00,Education,146.25,Education,213.01666666666665,0.4694468351459198,146.25
2021-02-01,2020-2021,2015-16,10,00,Education,146.26,Education,213.01666666666665,0.4694468351459198,146.26
2021-03-01,2020-2021,2015-16,10,00,Education,146.26,Education,213.01666666666665,0.4694468351459198,146.26
2021-04-01,2020-2021,2015-16,10,00,Education,146.71,Education,213.01666666666665,0.4694468351459198,146.71
2021-05-01,2020-2021,2015-16,10,00,Education,146.71,Education,213.01666666666665,0.4694468351459198,146.71
2021-06-01,2020-2021,2015-16,10,00,Education,146.89,Education,213.01666666666665,0.4694468351459198,146.89
2021-07-01,2021-2022,2015-16,10,00,Education,147.13,Education,213.01666666666665,0.4694468351459198,147.13
2021-08-01,2021-2022,2015-16,10,00,Education,148.72,Education,213.01666666666665,0.4694468351459198,148.72
2021-09-01,2021-2022,2015-16,10,00,Education,148.76,Education,213.01666666666665,0.4694468351459198,148.76
2021-10-01,2021-2022,2015-16,10,00,Education,148.99,Education,213.01666666666665,0.4694468351459198,148.99
2021-11-01,2021-2022,2015-16,10,00,Education,149.34,Education,213.01666666666665,0.4694468351459198,149.34
2021-12-01,2021-2022,2015-16,10,00,Education,150.01,Education,213.01666666666665,0.4694468351459198,150.01
2022-01-01,2021-2022,2015-16,10,00,Education,150.69,Education,213.01666666666665,0.4694468351459198,150.69
2022-02-01,2021-2022,2015-16,10,00,Education,150.87,Education,213.01666666666665,0.4694468351459198,150.87
2022-03-01,2021-2022,2015-16,10,00,Education,159.39,Education,213.01666666666665,0.4694468351459198,159.39
2022-04-01,2021-2022,2015-16,10,00,Education,160.26,Education,213.01666666666665,0.4694468351459198,160.26
2022-05-01,2021-2022,2015-16,10,00,Education,161.96,Education,213.01666666666665,0.4694468351459198,161.96
2022-06-01,2021-2022,2015-16,10,00,Education,162.1,Education,213.01666666666665,0.4694468351459198,162.1
2022-07-01,2022-2023,2015-16,10,00,Education,162.6,Education,213.01666666666665,0.4694468351459198,162.6
2022-08-01,2022-2023,2015-16,10,00,Education,163.68,Education,213.01666666666665,0.4694468351459198,163.68
2022-09-01,2022-2023,2015-16,10,00,Education,163.69,Education,213.01666666666665,0.4694468351459198,163.69
2022-10-01,2022-2023,2015-16,10,00,Education,165.49,Education,213.01666666666665,0.4694468351459198,165.49
2022-11-01,2022-2023,2015-16,10,00,Education,165.87,Education,213.01666666666665,0.4694468351459198,165.87
2022-12-01,2022-2023,2015-16,10,00,Education,166.24,Education,213.01666666666665,0.4694468351459198,166.24
2023-01-01,2022-2023,2015-16,10,00,Education,166.36,Education,213.01666666666665,0.4694468351459198,166.36
2023-02-01,2022-2023,2015-16,10,00,Education,166.56,Education,213.01666666666665,0.4694468351459198,166.56
2023-03-01,2022-2023,2015-16,10,00,Education,168.64,Education,213.01666666666665,0.4694468351459198,168.64
2023-04-01,2022-2023,2015-16,10,00,Education,169.92,Education,213.01666666666665,0.4694468351459198,169.92
2023-05-01,2022-2023,2015-16,10,00,Education,171.25,Education,213.01666666666665,0.4694468351459198,171.25
2023-06-01,2022-2023,2015-16,10,00,Education,171.65,Education,213.01666666666665,0.4694468351459198,171.65
2023-07-01,2023-2024,2015-16,10,00,Education,171.66,Education,213.01666666666665,0.4694468351459198,171.66
2023-08-01,2023-2024,2015-16,10,00,Education,177.89,Education,213.01666666666665,0.4694468351459198,177.89
2023-09-01,2023-2024,2015-16,10,00,Education,178.55,Education,213.01666666666665,0.4694468351459198,178.55
2023-10-01,2023-2024,2015-16,10,00,Education,184.31,Education,213.01666666666665,0.4694468351459198,184.31
2023-11-01,2023-2024,2015-16,10,00,Education,186.73,Education,213.01666666666665,0.4694468351459198,186.73
2023-12-01,2023-2024,2015-16,10,00,Education,187.28,Education,213.01666666666665,0.4694468351459198,187.28
2024-01-01,2023-2024,2015-16,10,00,Education,187.42,Education,213.01666666666665,0.4694468351459198,187.42
2024-02-01,2023-2024,2015-16,10,00,Education,187.42,Education,213.01666666666665,0.4694468351459198,187.42
2024-03-01,2023-2024,2015-16,10,00,Education,188.09,Education,213.01666666666665,0.4694468351459198,188.09
2024-04-01,2023-2024,2015-16,10,00,Education,192.49,Education,213.01666666666665,0.4694468351459198,192.49
2024-05-01,2023-2024,2015-16,10,00,Education,194.43,Education,213.01666666666665,0.4694468351459198,194.43
2024-06-01,2023-2024,2015-16,10,00,Education,194.55,Education,213.01666666666665,0.4694468351459198,194.55
2024-07-01,2024-2025,2015-16,10,00,Education,194.55,Education,213.01666666666665,0.4694468351459198,194.55
2024-08-01,2024-2025,2015-16,10,00,Education,195.37,Education,213.01666666666665,0.4694468351459198,195.37
2024-09-01,2024-2025,2015-16,10,00,Education,195.66,Education,213.01666666666665,0.4694468351459198,195.66
2024-10-01,2024-2025,2015-16,10,00,Education,195.98,Education,213.01666666666665,0.4694468351459198,195.98
2024-11-01,2024-2025,2015-16,10,00,Education,199.91,Education,213.01666666666665,0.4694468351459198,199.91
2024-12-01,2024-2025,2015-16,10,00,Education,199.96,Education,213.01666666666665,0.4694468351459198,199.96
2025-01-01,2024-2025,2015-16,10,00,Education,200.02,Education,213.01666666666665,0.4694468351459198,200.02
2025-02-01,2024-2025,2015-16,10,00,Education,200.61,Education,213.01666666666665,0.4694468351459198,200.61
2025-03-01,2024-2025,2015-16,10,00,Education,203.07,Education,213.01666666666665,0.4694468351459198,203.07
2025-04-01,2024-2025,2015-16,10,00,Education,211.42,Education,213.01666666666665,0.4694468351459198,211.42
2025-05-01,2024-2025,2015-16,10,00,Education,212.23,Education,213.01666666666665,0.4694468351459198,212.23
2025-06-01,2024-2025,2015-16,10,00,Education,212.44,Education,213.01666666666665,0.4694468351459198,212.44
2025-07-01,2025-2026,2015-16,10,00,Education,212.7,Education,213.01666666666665,0.4694468351459198,212.7
2025-08-01,2025-2026,2015-16,10,00,Education,216.13,Education,213.01666666666665,0.4694468351459198,216.13
2025-09-01,2025-2026,2015-16,10,00,Education,216.28,Education,213.01666666666665,0.4694468351459198,216.28
2025-10-01,2025-2026,2015-16,10,00,Education,216.38,Education,213.01666666666665,0.4694468351459198,216.38
2025-11-01,2025-2026,2015-16,10,00,Education,216.38,Education,213.01666666666665,0.4694468351459198,216.38
2025-12-01,2025-2026,2015-16,10,00,Education,218.2,Education,213.01666666666665,0.4694468351459198,218.2
2026-01-01,2025-2026,2015-16,10,00,Education,218.2,Education,213.01666666666665,0.4694468351459198,218.2
2026-02-01,2025-2026,2015-16,10,00,Education,218.23,Education,213.01666666666665,0.4694468351459198,218.23
2026-03-01,2025-2026,2015-16,10,00,Education,221.05,Education,213.01666666666665,0.4694468351459198,221.05
2026-04-01,2025-2026,2015-16,10,00,Education,227.74,Education,213.01666666666665,0.4694468351459198,227.74
2026-05-01,2025-2026,2015-16,10,00,Education,229.64,Education,213.01666666666665,0.4694468351459198,229.64
2026-06-01,2025-2026,2015-16,10,00,Education,229.95,Education,213.01666666666665,0.4694468351459198,229.95
2015-07-01,2015-2016,2007-08,11,00,Restaurants and hotels,249.7,Restaurants & hotels,256.7866666666667,0.3894283192273742,97.24025131107533
2015-08-01,2015-2016,2007-08,11,00,Restaurants and hotels,250.26,Restaurants & hotels,256.7866666666667,0.3894283192273742,97.45833116984267
2015-09-01,2015-2016,2007-08,11,00,Restaurants and hotels,251.29,Restaurants & hotels,256.7866666666667,0.3894283192273742,97.85944233864686
2015-10-01,2015-2016,2007-08,11,00,Restaurants and hotels,253.3,Restaurants & hotels,256.7866666666667,0.3894283192273742,98.6421932602939
2015-11-01,2015-2016,2007-08,11,00,Restaurants and hotels,254.36,Restaurants & hotels,256.7866666666667,0.3894283192273742,99.0549872786749
2015-12-01,2015-2016,2007-08,11,00,Restaurants and hotels,255.77,Restaurants & hotels,256.7866666666667,0.3894283192273742,99.6040812087855
2016-01-01,2015-2016,2007-08,11,00,Restaurants and hotels,257.11,Restaurants & hotels,256.7866666666667,0.3894283192273742,100.12591515655019
2016-02-01,2015-2016,2007-08,11,00,Restaurants and hotels,259.39,Restaurants & hotels,256.7866666666667,0.3894283192273742,101.01381172438859
2016-03-01,2015-2016,2007-08,11,00,Restaurants and hotels,261.8,Restaurants & hotels,256.7866666666667,0.3894283192273742,101.95233397372657
2016-04-01,2015-2016,2007-08,11,00,Restaurants and hotels,261.89,Restaurants & hotels,256.7866666666667,0.3894283192273742,101.98738252245703
2016-05-01,2015-2016,2007-08,11,00,Restaurants and hotels,263.16,Restaurants & hotels,256.7866666666667,0.3894283192273742,102.4819564878758
2016-06-01,2015-2016,2007-08,11,00,Restaurants and hotels,263.41,Restaurants & hotels,256.7866666666667,0.3894283192273742,102.57931356768265
2016-07-01,2016-2017,2007-08,11,00,Restaurants and hotels,264.37,Restaurants & hotels,256.7866666666667,0.3894283192273742,102.95316475414091
2016-08-01,2016-2017,2007-08,11,00,Restaurants and hotels,265.77,Restaurants & hotels,256.7866666666667,0.3894283192273742,103.49836440105923
2016-09-01,2016-2017,2007-08,11,00,Restaurants and hotels,266.11,Restaurants & hotels,256.7866666666667,0.3894283192273742,103.63077002959655
2016-10-01,2016-2017,2007-08,11,00,Restaurants and hotels,266.35,Restaurants & hotels,256.7866666666667,0.3894283192273742,103.72423282621112
2016-11-01,2016-2017,2007-08,11,00,Restaurants and hotels,267.68,Restaurants & hotels,256.7866666666667,0.3894283192273742,104.24217249078353
2016-12-01,2016-2017,2007-08,11,00,Restaurants and hotels,268.22,Restaurants & hotels,256.7866666666667,0.3894283192273742,104.45246378316632
2017-01-01,2016-2017,2007-08,11,00,Restaurants and hotels,268.9,Restaurants & hotels,256.7866666666667,0.3894283192273742,104.7172750402409
2017-02-01,2016-2017,2007-08,11,00,Restaurants and hotels,269.63,Restaurants & hotels,256.7866666666667,0.3894283192273742,105.00155771327691
2017-03-01,2016-2017,2007-08,11,00,Restaurants and hotels,271.02,Restaurants & hotels,256.7866666666667,0.3894283192273742,105.54286307700295
2017-04-01,2016-2017,2007-08,11,00,Restaurants and hotels,275.88,Restaurants & hotels,256.7866666666667,0.3894283192273742,107.43548470844799
2017-05-01,2016-2017,2007-08,11,00,Restaurants and hotels,277.29,Restaurants & hotels,256.7866666666667,0.3894283192273742,107.9845786385586
2017-06-01,2016-2017,2007-08,11,00,Restaurants and hotels,277.76,Restaurants & hotels,256.7866666666667,0.3894283192273742,108.16760994859546
2017-07-01,2017-2018,2007-08,11,00,Restaurants and hotels,278.44,Restaurants & hotels,256.7866666666667,0.3894283192273742,108.43242120567007
2017-08-01,2017-2018,2007-08,11,00,Restaurants and hotels,278.44,Restaurants & hotels,256.7866666666667,0.3894283192273742,108.43242120567007
2017-09-01,2017-2018,2007-08,11,00,Restaurants and hotels,281.08,Restaurants & hotels,256.7866666666667,0.3894283192273742,109.46051196843034
2017-10-01,2017-2018,2007-08,11,00,Restaurants and hotels,283.85,Restaurants & hotels,256.7866666666667,0.3894283192273742,110.53922841269018
2017-11-01,2017-2018,2007-08,11,00,Restaurants and hotels,284.76,Restaurants & hotels,256.7866666666667,0.3894283192273742,110.89360818318707
2017-12-01,2017-2018,2007-08,11,00,Restaurants and hotels,285.32,Restaurants & hotels,256.7866666666667,0.3894283192273742,111.11168804195441
2018-01-01,2017-2018,2007-08,11,00,Restaurants and hotels,286.89,Restaurants & hotels,256.7866666666667,0.3894283192273742,111.72309050314138
2018-02-01,2017-2018,2007-08,11,00,Restaurants and hotels,287.21,Restaurants & hotels,256.7866666666667,0.3894283192273742,111.84770756529413
2018-03-01,2017-2018,2007-08,11,00,Restaurants and hotels,287.84,Restaurants & hotels,256.7866666666667,0.3894283192273742,112.09304740640738
2018-04-01,2017-2018,2007-08,11,00,Restaurants and hotels,291.05,Restaurants & hotels,256.7866666666667,0.3894283192273742,113.34311231112727
2018-05-01,2017-2018,2007-08,11,00,Restaurants and hotels,292.77,Restaurants & hotels,256.7866666666667,0.3894283192273742,114.01292902019834
2018-06-01,2017-2018,2007-08,11,00,Restaurants and hotels,292.9,Restaurants & hotels,256.7866666666667,0.3894283192273742,114.0635547016979
2018-07-01,2018-2019,2007-08,11,00,Restaurants and hotels,293.25,Restaurants & hotels,256.7866666666667,0.3894283192273742,114.19985461342749
2018-08-01,2018-2019,2007-08,11,00,Restaurants and hotels,295.01,Restaurants & hotels,256.7866666666667,0.3894283192273742,114.88524845526766
2018-09-01,2018-2019,2007-08,11,00,Restaurants and hotels,295.86,Restaurants & hotels,256.7866666666667,0.3894283192273742,115.21626252661093
2018-10-01,2018-2019,2007-08,11,00,Restaurants and hotels,297.39,Restaurants & hotels,256.7866666666667,0.3894283192273742,115.8120878550288
2018-11-01,2018-2019,2007-08,11,00,Restaurants and hotels,298.18,Restaurants & hotels,256.7866666666667,0.3894283192273742,116.11973622721844
2018-12-01,2018-2019,2007-08,11,00,Restaurants and hotels,301.38,Restaurants & hotels,256.7866666666667,0.3894283192273742,117.36590684874604
2019-01-01,2018-2019,2007-08,11,00,Restaurants and hotels,302.94,Restaurants & hotels,256.7866666666667,0.3894283192273742,117.97341502674074
2019-02-01,2018-2019,2007-08,11,00,Restaurants and hotels,303.57,Restaurants & hotels,256.7866666666667,0.3894283192273742,118.21875486785399
2019-03-01,2018-2019,2007-08,11,00,Restaurants and hotels,306.48,Restaurants & hotels,256.7866666666667,0.3894283192273742,119.35199127680565
2019-04-01,2018-2019,2007-08,11,00,Restaurants and hotels,308.62,Restaurants & hotels,256.7866666666667,0.3894283192273742,120.18536787995222
2019-05-01,2018-2019,2007-08,11,00,Restaurants and hotels,309.79,Restaurants & hotels,256.7866666666667,0.3894283192273742,120.64099901344827
2019-06-01,2018-2019,2007-08,11,00,Restaurants and hotels,311.97,Restaurants & hotels,256.7866666666667,0.3894283192273742,121.48995274936394
2019-07-01,2019-2020,2015-16,11,00,Restaurants and hotels,122.67,Restaurants & hotels,256.7866666666667,0.3894283192273742,122.67
2019-08-01,2019-2020,2015-16,11,00,Restaurants and hotels,123.22,Restaurants & hotels,256.7866666666667,0.3894283192273742,123.22
2019-09-01,2019-2020,2015-16,11,00,Restaurants and hotels,124.01,Restaurants & hotels,256.7866666666667,0.3894283192273742,124.01
2019-10-01,2019-2020,2015-16,11,00,Restaurants and hotels,124.31,Restaurants & hotels,256.7866666666667,0.3894283192273742,124.31
2019-11-01,2019-2020,2015-16,11,00,Restaurants and hotels,124.95,Restaurants & hotels,256.7866666666667,0.3894283192273742,124.95
2019-12-01,2019-2020,2015-16,11,00,Restaurants and hotels,124.97,Restaurants & hotels,256.7866666666667,0.3894283192273742,124.97
2020-01-01,2019-2020,2015-16,11,00,Restaurants and hotels,127.33,Restaurants & hotels,256.7866666666667,0.3894283192273742,127.33
2020-02-01,2019-2020,2015-16,11,00,Restaurants and hotels,128.88,Restaurants & hotels,256.7866666666667,0.3894283192273742,128.88
2020-03-01,2019-2020,2015-16,11,00,Restaurants and hotels,129.7,Restaurants & hotels,256.7866666666667,0.3894283192273742,129.7
2020-04-01,2019-2020,2015-16,11,00,Restaurants and hotels,129.74,Restaurants & hotels,256.7866666666667,0.3894283192273742,129.74
