date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,item,fy1516_avg,factor,index_spliced
2019-07-01,2019-2020,2015-16,04,52,Construcion input items,135.46,Construction input items,242.16916666666668,0.41293448450291287,135.46
2019-08-01,2019-2020,2015-16,04,52,Construcion input items,136.74,Construction input items,242.16916666666668,0.41293448450291287,136.74
2019-09-01,2019-2020,2015-16,04,52,Construcion input items,137.95,Construction input items,242.16916666666668,0.41293448450291287,137.95
2019-10-01,2019-2020,2015-16,04,52,Construcion input items,138.84,Construction input items,242.16916666666668,0.41293448450291287,138.84
2019-11-01,2019-2020,2015-16,04,52,Construcion input items,140.21,Construction input items,242.16916666666668,0.41293448450291287,140.21
2019-12-01,2019-2020,2015-16,04,52,Construcion input items,143.1,Construction input items,242.16916666666668,0.41293448450291287,143.1
2020-01-01,2019-2020,2015-16,04,52,Construcion input items,142.98,Construction input items,242.16916666666668,0.41293448450291287,142.98
2020-02-01,2019-2020,2015-16,04,52,Construcion input items,142.64,Construction input items,242.16916666666668,0.41293448450291287,142.64
2020-03-01,2019-2020,2015-16,04,52,Construcion input items,142.8,Construction input items,242.16916666666668,0.41293448450291287,142.8
2020-04-01,2019-2020,2015-16,04,52,Construcion input items,143.04,Construction input items,242.16916666666668,0.41293448450291287,143.04
2020-05-01,2019-2020,2015-16,04,52,Construcion input items,143.58,Construction input items,242.16916666666668,0.41293448450291287,143.58
2020-06-01,2019-2020,2015-16,04,52,Construcion input items,143.08,Construction input items,242.16916666666668,0.41293448450291287,143.08
2020-07-01,2020-2021,2015-16,04,52,Construcion input items,143.2,Construction input items,242.16916666666668,0.41293448450291287,143.2
2020-08-01,2020-2021,2015-16,04,52,Construcion input items,143.57,Construction input items,242.16916666666668,0.41293448450291287,143.57
2020-09-01,2020-2021,2015-16,04,52,Construcion input items,146.96,Construction input items,242.16916666666668,0.41293448450291287,146.96
2020-10-01,2020-2021,2015-16,04,52,Construcion input items,147.35,Construction input items,242.16916666666668,0.41293448450291287,147.35
2020-11-01,2020-2021,2015-16,04,52,Construcion input items,148.04,Construction input items,242.16916666666668,0.41293448450291287,148.04
2020-12-01,2020-2021,2015-16,04,52,Construcion input items,148.41,Construction input items,242.16916666666668,0.41293448450291287,148.41
2021-01-01,2020-2021,2015-16,04,52,Construcion input items,149.44,Construction input items,242.16916666666668,0.41293448450291287,149.44
2021-02-01,2020-2021,2015-16,04,52,Construcion input items,149.66,Construction input items,242.16916666666668,0.41293448450291287,149.66
2021-03-01,2020-2021,2015-16,04,52,Construcion input items,150.9,Construction input items,242.16916666666668,0.41293448450291287,150.9
2021-04-01,2020-2021,2015-16,04,52,Construcion input items,153.04,Construction input items,242.16916666666668,0.41293448450291287,153.04
2021-05-01,2020-2021,2015-16,04,52,Construcion input items,153.18,Construction input items,242.16916666666668,0.41293448450291287,153.18
2021-06-01,2020-2021,2015-16,04,52,Construcion input items,154.3,Construction input items,242.16916666666668,0.41293448450291287,154.3
2021-07-01,2021-2022,2015-16,04,52,Construcion input items,157.03,Construction input items,242.16916666666668,0.41293448450291287,157.03
2021-08-01,2021-2022,2015-16,04,52,Construcion input items,158.57,Construction input items,242.16916666666668,0.41293448450291287,158.57
2021-09-01,2021-2022,2015-16,04,52,Construcion input items,159.3,Construction input items,242.16916666666668,0.41293448450291287,159.3
2021-10-01,2021-2022,2015-16,04,52,Construcion input items,160.32,Construction input items,242.16916666666668,0.41293448450291287,160.32
2021-11-01,2021-2022,2015-16,04,52,Construcion input items,163.51,Construction input items,242.16916666666668,0.41293448450291287,163.51
2021-12-01,2021-2022,2015-16,04,52,Construcion input items,165.26,Construction input items,242.16916666666668,0.41293448450291287,165.26
2022-01-01,2021-2022,2015-16,04,52,Construcion input items,165.13,Construction input items,242.16916666666668,0.41293448450291287,165.13
2022-02-01,2021-2022,2015-16,04,52,Construcion input items,165.69,Construction input items,242.16916666666668,0.41293448450291287,165.69
2022-03-01,2021-2022,2015-16,04,52,Construcion input items,169,Construction input items,242.16916666666668,0.41293448450291287,169
2022-04-01,2021-2022,2015-16,04,52,Construcion input items,172.11,Construction input items,242.16916666666668,0.41293448450291287,172.11
2022-05-01,2021-2022,2015-16,04,52,Construcion input items,173.48,Construction input items,242.16916666666668,0.41293448450291287,173.48
2022-06-01,2021-2022,2015-16,04,52,Construcion input items,182.61,Construction input items,242.16916666666668,0.41293448450291287,182.61
2022-07-01,2022-2023,2015-16,04,52,Construcion input items,188.42,Construction input items,242.16916666666668,0.41293448450291287,188.42
2022-08-01,2022-2023,2015-16,04,52,Construcion input items,202.61,Construction input items,242.16916666666668,0.41293448450291287,202.61
2022-09-01,2022-2023,2015-16,04,52,Construcion input items,206.07,Construction input items,242.16916666666668,0.41293448450291287,206.07
2022-10-01,2022-2023,2015-16,04,52,Construcion input items,211.67,Construction input items,242.16916666666668,0.41293448450291287,211.67
2022-11-01,2022-2023,2015-16,04,52,Construcion input items,212.59,Construction input items,242.16916666666668,0.41293448450291287,212.59
2022-12-01,2022-2023,2015-16,04,52,Construcion input items,215.81,Construction input items,242.16916666666668,0.41293448450291287,215.81
2023-01-01,2022-2023,2015-16,04,52,Construcion input items,217.5,Construction input items,242.16916666666668,0.41293448450291287,217.5
2023-02-01,2022-2023,2015-16,04,52,Construcion input items,229.49,Construction input items,242.16916666666668,0.41293448450291287,229.49
2023-03-01,2022-2023,2015-16,04,52,Construcion input items,232.51,Construction input items,242.16916666666668,0.41293448450291287,232.51
2023-04-01,2022-2023,2015-16,04,52,Construcion input items,236.18,Construction input items,242.16916666666668,0.41293448450291287,236.18
2023-05-01,2022-2023,2015-16,04,52,Construcion input items,239.53,Construction input items,242.16916666666668,0.41293448450291287,239.53
2023-06-01,2022-2023,2015-16,04,52,Construcion input items,247.65,Construction input items,242.16916666666668,0.41293448450291287,247.65
2023-07-01,2023-2024,2015-16,04,52,Construcion input items,254.65,Construction input items,242.16916666666668,0.41293448450291287,254.65
2023-08-01,2023-2024,2015-16,04,52,Construcion input items,256.4,Construction input items,242.16916666666668,0.41293448450291287,256.4
2023-09-01,2023-2024,2015-16,04,52,Construcion input items,259.92,Construction input items,242.16916666666668,0.41293448450291287,259.92
2023-10-01,2023-2024,2015-16,04,52,Construcion input items,257.41,Construction input items,242.16916666666668,0.41293448450291287,257.41
2023-11-01,2023-2024,2015-16,04,52,Construcion input items,257.8,Construction input items,242.16916666666668,0.41293448450291287,257.8
2023-12-01,2023-2024,2015-16,04,52,Construcion input items,259.53,Construction input items,242.16916666666668,0.41293448450291287,259.53
2024-01-01,2023-2024,2015-16,04,52,Construcion input items,258.59,Construction input items,242.16916666666668,0.41293448450291287,258.59
2024-02-01,2023-2024,2015-16,04,52,Construcion input items,259.04,Construction input items,242.16916666666668,0.41293448450291287,259.04
2024-03-01,2023-2024,2015-16,04,52,Construcion input items,259.24,Construction input items,242.16916666666668,0.41293448450291287,259.24
2024-04-01,2023-2024,2015-16,04,52,Construcion input items,258.92,Construction input items,242.16916666666668,0.41293448450291287,258.92
2024-05-01,2023-2024,2015-16,04,52,Construcion input items,257.56,Construction input items,242.16916666666668,0.41293448450291287,257.56
2024-06-01,2023-2024,2015-16,04,52,Construcion input items,259.33,Construction input items,242.16916666666668,0.41293448450291287,259.33
2024-07-01,2024-2025,2015-16,04,52,Construcion input items,265.27,Construction input items,242.16916666666668,0.41293448450291287,265.27
2024-08-01,2024-2025,2015-16,04,52,Construcion input items,266.39,Construction input items,242.16916666666668,0.41293448450291287,266.39
2024-09-01,2024-2025,2015-16,04,52,Construcion input items,267.19,Construction input items,242.16916666666668,0.41293448450291287,267.19
2024-10-01,2024-2025,2015-16,04,52,Construcion input items,266.17,Construction input items,242.16916666666668,0.41293448450291287,266.17
2024-11-01,2024-2025,2015-16,04,52,Construcion input items,266.1,Construction input items,242.16916666666668,0.41293448450291287,266.1
2024-12-01,2024-2025,2015-16,04,52,Construcion input items,265.94,Construction input items,242.16916666666668,0.41293448450291287,265.94
2025-01-01,2024-2025,2015-16,04,52,Construcion input items,265.06,Construction input items,242.16916666666668,0.41293448450291287,265.06
2025-02-01,2024-2025,2015-16,04,52,Construcion input items,263.77,Construction input items,242.16916666666668,0.41293448450291287,263.77
2025-03-01,2024-2025,2015-16,04,52,Construcion input items,263.38,Construction input items,242.16916666666668,0.41293448450291287,263.38
2025-04-01,2024-2025,2015-16,04,52,Construcion input items,265.59,Construction input items,242.16916666666668,0.41293448450291287,265.59
2025-05-01,2024-2025,2015-16,04,52,Construcion input items,266.21,Construction input items,242.16916666666668,0.41293448450291287,266.21
2025-06-01,2024-2025,2015-16,04,52,Construcion input items,266.09,Construction input items,242.16916666666668,0.41293448450291287,266.09
2025-07-01,2025-2026,2015-16,04,52,Construcion input items,268.15,Construction input items,242.16916666666668,0.41293448450291287,268.15
2025-08-01,2025-2026,2015-16,04,52,Construcion input items,268.48,Construction input items,242.16916666666668,0.41293448450291287,268.48
2025-09-01,2025-2026,2015-16,04,52,Construcion input items,269.9,Construction input items,242.16916666666668,0.41293448450291287,269.9
2025-10-01,2025-2026,2015-16,04,52,Construcion input items,269.81,Construction input items,242.16916666666668,0.41293448450291287,269.81
2025-11-01,2025-2026,2015-16,04,52,Construcion input items,269.51,Construction input items,242.16916666666668,0.41293448450291287,269.51
2025-12-01,2025-2026,2015-16,04,52,Construcion input items,270.45,Construction input items,242.16916666666668,0.41293448450291287,270.45
2026-01-01,2025-2026,2015-16,04,52,Construcion input items,270.47,Construction input items,242.16916666666668,0.41293448450291287,270.47
2026-02-01,2025-2026,2015-16,04,52,Construcion input items,270.88,Construction input items,242.16916666666668,0.41293448450291287,270.88
2026-03-01,2025-2026,2015-16,04,52,Construcion input items,273.08,Construction input items,242.16916666666668,0.41293448450291287,273.08
2026-04-01,2025-2026,2015-16,04,52,Construcion input items,278.63,Construction input items,242.16916666666668,0.41293448450291287,278.63
2026-05-01,2025-2026,2015-16,04,52,Construcion input items,280.79,Construction input items,242.16916666666668,0.41293448450291287,280.79
2026-06-01,2025-2026,2015-16,04,52,Construcion input items,283.4,Construction input items,242.16916666666668,0.41293448450291287,283.4
2015-07-01,2015-2016,2007-08,04,52,Construction Input Items,239.75,Construction input items,242.16916666666668,0.41293448450291287,99.00104265957336
2015-08-01,2015-2016,2007-08,04,52,Construction Input Items,240.99,Construction input items,242.16916666666668,0.41293448450291287,99.51308142035698
2015-09-01,2015-2016,2007-08,04,52,Construction Input Items,241.38,Construction input items,242.16916666666668,0.41293448450291287,99.6741258693131
2015-10-01,2015-2016,2007-08,04,52,Construction Input Items,241.36,Construction input items,242.16916666666668,0.41293448450291287,99.66586717962305
2015-11-01,2015-2016,2007-08,04,52,Construction Input Items,241.85,Construction input items,242.16916666666668,0.41293448450291287,99.86820507702947
2015-12-01,2015-2016,2007-08,04,52,Construction Input Items,242.37,Construction input items,242.16916666666668,0.41293448450291287,100.08293100897099
2016-01-01,2015-2016,2007-08,04,52,Construction Input Items,242.65,Construction input items,242.16916666666668,0.41293448450291287,100.1985526646318
2016-02-01,2015-2016,2007-08,04,52,Construction Input Items,242.77,Construction input items,242.16916666666668,0.41293448450291287,100.24810480277216
2016-03-01,2015-2016,2007-08,04,52,Construction Input Items,241.67,Construction input items,242.16916666666668,0.41293448450291287,99.79387686981894
2016-04-01,2015-2016,2007-08,04,52,Construction Input Items,242.85,Construction input items,242.16916666666668,0.41293448450291287,100.28113956153238
2016-05-01,2015-2016,2007-08,04,52,Construction Input Items,243.86,Construction input items,242.16916666666668,0.41293448450291287,100.69820339088034
2016-06-01,2015-2016,2007-08,04,52,Construction Input Items,244.53,Construction input items,242.16916666666668,0.41293448450291287,100.97486949549729
2016-07-01,2016-2017,2007-08,04,52,Construction Input Items,247.05,Construction input items,242.16916666666668,0.41293448450291287,102.01546439644463
2016-08-01,2016-2017,2007-08,04,52,Construction Input Items,248.07,Construction input items,242.16916666666668,0.41293448450291287,102.43665757063759
2016-09-01,2016-2017,2007-08,04,52,Construction Input Items,247.89,Construction input items,242.16916666666668,0.41293448450291287,102.36232936342707
2016-10-01,2016-2017,2007-08,04,52,Construction Input Items,247.86,Construction input items,242.16916666666668,0.41293448450291287,102.34994132889199
2016-11-01,2016-2017,2007-08,04,52,Construction Input Items,248.6,Construction input items,242.16916666666668,0.41293448450291287,102.65551284742413
2016-12-01,2016-2017,2007-08,04,52,Construction Input Items,249.23,Construction input items,242.16916666666668,0.41293448450291287,102.91566157266097
2017-01-01,2016-2017,2007-08,04,52,Construction Input Items,249.6,Construction input items,242.16916666666668,0.41293448450291287,103.06844733192705
2017-02-01,2016-2017,2007-08,04,52,Construction Input Items,249.82,Construction input items,242.16916666666668,0.41293448450291287,103.15929291851769
2017-03-01,2016-2017,2007-08,04,52,Construction Input Items,250.25,Construction input items,242.16916666666668,0.41293448450291287,103.33685474685394
2017-04-01,2016-2017,2007-08,04,52,Construction Input Items,250.55,Construction input items,242.16916666666668,0.41293448450291287,103.46073509220483
2017-05-01,2016-2017,2007-08,04,52,Construction Input Items,250.49,Construction input items,242.16916666666668,0.41293448450291287,103.43595902313464
2017-06-01,2016-2017,2007-08,04,52,Construction Input Items,251.12,Construction input items,242.16916666666668,0.41293448450291287,103.69610774837147
2017-07-01,2017-2018,2007-08,04,52,Construction Input Items,254.05,Construction input items,242.16916666666668,0.41293448450291287,104.90600578796501
2017-08-01,2017-2018,2007-08,04,52,Construction Input Items,254.56,Construction input items,242.16916666666668,0.41293448450291287,105.1166023750615
2017-09-01,2017-2018,2007-08,04,52,Construction Input Items,255.47,Construction input items,242.16916666666668,0.41293448450291287,105.49237275595915
2017-10-01,2017-2018,2007-08,04,52,Construction Input Items,257.07,Construction input items,242.16916666666668,0.41293448450291287,106.1530679311638
2017-11-01,2017-2018,2007-08,04,52,Construction Input Items,257.16,Construction input items,242.16916666666668,0.41293448450291287,106.19023203476908
2017-12-01,2017-2018,2007-08,04,52,Construction Input Items,259.48,Construction input items,242.16916666666668,0.41293448450291287,107.14824003881584
2018-01-01,2017-2018,2007-08,04,52,Construction Input Items,259.82,Construction input items,242.16916666666668,0.41293448450291287,107.28863776354682
2018-02-01,2017-2018,2007-08,04,52,Construction Input Items,261.97,Construction input items,242.16916666666668,0.41293448450291287,108.17644690522809
2018-03-01,2017-2018,2007-08,04,52,Construction Input Items,264.4,Construction input items,242.16916666666668,0.41293448450291287,109.17987770257015
2018-04-01,2017-2018,2007-08,04,52,Construction Input Items,269.11,Construction input items,242.16916666666668,0.41293448450291287,111.12479912457889
2018-05-01,2017-2018,2007-08,04,52,Construction Input Items,270.82,Construction input items,242.16916666666668,0.41293448450291287,111.83091709307887
2018-06-01,2017-2018,2007-08,04,52,Construction Input Items,272.48,Construction input items,242.16916666666668,0.41293448450291287,112.5163883373537
2018-07-01,2018-2019,2007-08,04,52,Construction Input Items,276.97,Construction input items,242.16916666666668,0.41293448450291287,114.37046417277179
2018-08-01,2018-2019,2007-08,04,52,Construction Input Items,280.01,Construction input items,242.16916666666668,0.41293448450291287,115.62578500566063
2018-09-01,2018-2019,2007-08,04,52,Construction Input Items,280.39,Construction input items,242.16916666666668,0.41293448450291287,115.78270010977174
2018-10-01,2018-2019,2007-08,04,52,Construction Input Items,285.53,Construction input items,242.16916666666668,0.41293448450291287,117.9051833601167
2018-11-01,2018-2019,2007-08,04,52,Construction Input Items,289.23,Construction input items,242.16916666666668,0.41293448450291287,119.4330409527775
2018-12-01,2018-2019,2007-08,04,52,Construction Input Items,290.47,Construction input items,242.16916666666668,0.41293448450291287,119.94507971356111
2019-01-01,2018-2019,2007-08,04,52,Construction Input Items,292.42,Construction input items,242.16916666666668,0.41293448450291287,120.7503019583418
2019-02-01,2018-2019,2007-08,04,52,Construction Input Items,293.08,Construction input items,242.16916666666668,0.41293448450291287,121.0228387181137
2019-03-01,2018-2019,2007-08,04,52,Construction Input Items,295.39,Construction input items,242.16916666666668,0.41293448450291287,121.97671737731542
2019-04-01,2018-2019,2007-08,04,52,Construction Input Items,296.83,Construction input items,242.16916666666668,0.41293448450291287,122.57134303499961
2019-05-01,2018-2019,2007-08,04,52,Construction Input Items,298.32,Construction input items,242.16916666666668,0.41293448450291287,123.18661541690896
2019-06-01,2018-2019,2007-08,04,52,Construction Input Items,303,Construction input items,242.16916666666668,0.41293448450291287,125.1191488043826
2015-07-01,2015-2016,2007-08,04,53,Construction Wage Rates,215.28,Construction wage rates,222.79,0.4488531801247812,96.6291126172629
2015-08-01,2015-2016,2007-08,04,53,Construction Wage Rates,216.01,Construction wage rates,222.79,0.4488531801247812,96.95677543875398
2015-09-01,2015-2016,2007-08,04,53,Construction Wage Rates,218.33,Construction wage rates,222.79,0.4488531801247812,97.99811481664348
2015-10-01,2015-2016,2007-08,04,53,Construction Wage Rates,220.31,Construction wage rates,222.79,0.4488531801247812,98.88684411329055
2015-11-01,2015-2016,2007-08,04,53,Construction Wage Rates,223.39,Construction wage rates,222.79,0.4488531801247812,100.26931190807487
2015-12-01,2015-2016,2007-08,04,53,Construction Wage Rates,223.74,Construction wage rates,222.79,0.4488531801247812,100.42641052111856
2016-01-01,2015-2016,2007-08,04,53,Construction Wage Rates,224.27,Construction wage rates,222.79,0.4488531801247812,100.66430270658468
2016-02-01,2015-2016,2007-08,04,53,Construction Wage Rates,225.13,Construction wage rates,222.79,0.4488531801247812,101.05031644149199
2016-03-01,2015-2016,2007-08,04,53,Construction Wage Rates,225.24,Construction wage rates,222.79,0.4488531801247812,101.09969029130572
2016-04-01,2015-2016,2007-08,04,53,Construction Wage Rates,226.24,Construction wage rates,222.79,0.4488531801247812,101.5485434714305
2016-05-01,2015-2016,2007-08,04,53,Construction Wage Rates,226.72,Construction wage rates,222.79,0.4488531801247812,101.7639929978904
2016-06-01,2015-2016,2007-08,04,53,Construction Wage Rates,228.82,Construction wage rates,222.79,0.4488531801247812,102.70658467615243
2016-07-01,2016-2017,2007-08,04,53,Construction Wage Rates,230.1,Construction wage rates,222.79,0.4488531801247812,103.28111674671216
2016-08-01,2016-2017,2007-08,04,53,Construction Wage Rates,230.47,Construction wage rates,222.79,0.4488531801247812,103.44719242335832
2016-09-01,2016-2017,2007-08,04,53,Construction Wage Rates,230.4,Construction wage rates,222.79,0.4488531801247812,103.41577270074959
2016-10-01,2016-2017,2007-08,04,53,Construction Wage Rates,230.48,Construction wage rates,222.79,0.4488531801247812,103.45168095515957
2016-11-01,2016-2017,2007-08,04,53,Construction Wage Rates,232.6,Construction wage rates,222.79,0.4488531801247812,104.40324969702411
2016-12-01,2016-2017,2007-08,04,53,Construction Wage Rates,234.08,Construction wage rates,222.79,0.4488531801247812,105.06755240360879
2017-01-01,2016-2017,2007-08,04,53,Construction Wage Rates,234.42,Construction wage rates,222.79,0.4488531801247812,105.2201624848512
2017-02-01,2016-2017,2007-08,04,53,Construction Wage Rates,235.67,Construction wage rates,222.79,0.4488531801247812,105.78122896000718
2017-03-01,2016-2017,2007-08,04,53,Construction Wage Rates,235.79,Construction wage rates,222.79,0.4488531801247812,105.83509134162216
2017-04-01,2016-2017,2007-08,04,53,Construction Wage Rates,237.79,Construction wage rates,222.79,0.4488531801247812,106.73279770187172
2017-05-01,2016-2017,2007-08,04,53,Construction Wage Rates,240.32,Construction wage rates,222.79,0.4488531801247812,107.86839624758741
2017-06-01,2016-2017,2007-08,04,53,Construction Wage Rates,240.47,Construction wage rates,222.79,0.4488531801247812,107.93572422460613
2017-07-01,2017-2018,2007-08,04,53,Construction Wage Rates,242.75,Construction wage rates,222.79,0.4488531801247812,108.95910947529063
2017-08-01,2017-2018,2007-08,04,53,Construction Wage Rates,245.58,Construction wage rates,222.79,0.4488531801247812,110.22936397504377
2017-09-01,2017-2018,2007-08,04,53,Construction Wage Rates,245.96,Construction wage rates,222.79,0.4488531801247812,110.39992818349118
2017-10-01,2017-2018,2007-08,04,53,Construction Wage Rates,246.85,Construction wage rates,222.79,0.4488531801247812,110.79940751380224
2017-11-01,2017-2018,2007-08,04,53,Construction Wage Rates,248.82,Construction wage rates,222.79,0.4488531801247812,111.68364827864805
2017-12-01,2017-2018,2007-08,04,53,Construction Wage Rates,251.2,Construction wage rates,222.79,0.4488531801247812,112.75191884734504
2018-01-01,2017-2018,2007-08,04,53,Construction Wage Rates,253.9,Construction wage rates,222.79,0.4488531801247812,113.96382243368195
2018-02-01,2017-2018,2007-08,04,53,Construction Wage Rates,255.15,Construction wage rates,222.79,0.4488531801247812,114.52488890883792
2018-03-01,2017-2018,2007-08,04,53,Construction Wage Rates,257.14,Construction wage rates,222.79,0.4488531801247812,115.41810673728624
2018-04-01,2017-2018,2007-08,04,53,Construction Wage Rates,262.93,Construction wage rates,222.79,0.4488531801247812,118.01696665020873
2018-05-01,2017-2018,2007-08,04,53,Construction Wage Rates,264.7,Construction wage rates,222.79,0.4488531801247812,118.81143677902958
2018-06-01,2017-2018,2007-08,04,53,Construction Wage Rates,265.67,Construction wage rates,222.79,0.4488531801247812,119.24682436375063
2018-07-01,2018-2019,2007-08,04,53,Construction Wage Rates,265.71,Construction wage rates,222.79,0.4488531801247812,119.2647784909556
2018-08-01,2018-2019,2007-08,04,53,Construction Wage Rates,267.25,Construction wage rates,222.79,0.4488531801247812,119.95601238834777
2018-09-01,2018-2019,2007-08,04,53,Construction Wage Rates,268.44,Construction wage rates,222.79,0.4488531801247812,120.49014767269627
2018-10-01,2018-2019,2007-08,04,53,Construction Wage Rates,271.55,Construction wage rates,222.79,0.4488531801247812,121.88608106288434
2018-11-01,2018-2019,2007-08,04,53,Construction Wage Rates,276.45,Construction wage rates,222.79,0.4488531801247812,124.08546164549576
2018-12-01,2018-2019,2007-08,04,53,Construction Wage Rates,277.35,Construction wage rates,222.79,0.4488531801247812,124.48942950760808
2019-01-01,2018-2019,2007-08,04,53,Construction Wage Rates,277.46,Construction wage rates,222.79,0.4488531801247812,124.53880335742178
2019-02-01,2018-2019,2007-08,04,53,Construction Wage Rates,278.16,Construction wage rates,222.79,0.4488531801247812,124.85300058350916
2019-03-01,2018-2019,2007-08,04,53,Construction Wage Rates,281.4,Construction wage rates,222.79,0.4488531801247812,126.30728488711343
2019-04-01,2018-2019,2007-08,04,53,Construction Wage Rates,282.22,Construction wage rates,222.79,0.4488531801247812,126.67534449481576
2019-05-01,2018-2019,2007-08,04,53,Construction Wage Rates,282.74,Construction wage rates,222.79,0.4488531801247812,126.90874814848064
2019-06-01,2018-2019,2007-08,04,53,Construction Wage Rates,284.21,Construction wage rates,222.79,0.4488531801247812,127.56856232326406
2019-07-01,2019-2020,2015-16,04,53,Construction wage rates,141.48,Construction wage rates,222.79,0.4488531801247812,141.48
2019-08-01,2019-2020,2015-16,04,53,Construction wage rates,142.04,Construction wage rates,222.79,0.4488531801247812,142.04
2019-09-01,2019-2020,2015-16,04,53,Construction wage rates,142.68,Construction wage rates,222.79,0.4488531801247812,142.68
2019-10-01,2019-2020,2015-16,04,53,Construction wage rates,144.18,Construction wage rates,222.79,0.4488531801247812,144.18
2019-11-01,2019-2020,2015-16,04,53,Construction wage rates,145.73,Construction wage rates,222.79,0.4488531801247812,145.73
2019-12-01,2019-2020,2015-16,04,53,Construction wage rates,146.32,Construction wage rates,222.79,0.4488531801247812,146.32
2020-01-01,2019-2020,2015-16,04,53,Construction wage rates,146.43,Construction wage rates,222.79,0.4488531801247812,146.43
2020-02-01,2019-2020,2015-16,04,53,Construction wage rates,147.66,Construction wage rates,222.79,0.4488531801247812,147.66
2020-03-01,2019-2020,2015-16,04,53,Construction wage rates,148.1,Construction wage rates,222.79,0.4488531801247812,148.1
2020-04-01,2019-2020,2015-16,04,53,Construction wage rates,148.38,Construction wage rates,222.79,0.4488531801247812,148.38
2020-05-01,2019-2020,2015-16,04,53,Construction wage rates,148.8,Construction wage rates,222.79,0.4488531801247812,148.8
2020-06-01,2019-2020,2015-16,04,53,Construction wage rates,149.2,Construction wage rates,222.79,0.4488531801247812,149.2
2020-07-01,2020-2021,2015-16,04,53,Construction wage rates,149.55,Construction wage rates,222.79,0.4488531801247812,149.55
2020-08-01,2020-2021,2015-16,04,53,Construction wage rates,151.71,Construction wage rates,222.79,0.4488531801247812,151.71
2020-09-01,2020-2021,2015-16,04,53,Construction wage rates,152.47,Construction wage rates,222.79,0.4488531801247812,152.47
2020-10-01,2020-2021,2015-16,04,53,Construction wage rates,152.51,Construction wage rates,222.79,0.4488531801247812,152.51
2020-11-01,2020-2021,2015-16,04,53,Construction wage rates,152.57,Construction wage rates,222.79,0.4488531801247812,152.57
2020-12-01,2020-2021,2015-16,04,53,Construction wage rates,153.37,Construction wage rates,222.79,0.4488531801247812,153.37
2021-01-01,2020-2021,2015-16,04,53,Construction wage rates,153.39,Construction wage rates,222.79,0.4488531801247812,153.39
2021-02-01,2020-2021,2015-16,04,53,Construction wage rates,154.26,Construction wage rates,222.79,0.4488531801247812,154.26
2021-03-01,2020-2021,2015-16,04,53,Construction wage rates,154.6,Construction wage rates,222.79,0.4488531801247812,154.6
2021-04-01,2020-2021,2015-16,04,53,Construction wage rates,154.99,Construction wage rates,222.79,0.4488531801247812,154.99
2021-05-01,2020-2021,2015-16,04,53,Construction wage rates,155.01,Construction wage rates,222.79,0.4488531801247812,155.01
2021-06-01,2020-2021,2015-16,04,53,Construction wage rates,156.06,Construction wage rates,222.79,0.4488531801247812,156.06
2021-07-01,2021-2022,2015-16,04,53,Construction wage rates,157.85,Construction wage rates,222.79,0.4488531801247812,157.85
2021-08-01,2021-2022,2015-16,04,53,Construction wage rates,157.88,Construction wage rates,222.79,0.4488531801247812,157.88
2021-09-01,2021-2022,2015-16,04,53,Construction wage rates,158.01,Construction wage rates,222.79,0.4488531801247812,158.01
2021-10-01,2021-2022,2015-16,04,53,Construction wage rates,163.87,Construction wage rates,222.79,0.4488531801247812,163.87
2021-11-01,2021-2022,2015-16,04,53,Construction wage rates,164.77,Construction wage rates,222.79,0.4488531801247812,164.77
2021-12-01,2021-2022,2015-16,04,53,Construction wage rates,165.44,Construction wage rates,222.79,0.4488531801247812,165.44
2022-01-01,2021-2022,2015-16,04,53,Construction wage rates,165.66,Construction wage rates,222.79,0.4488531801247812,165.66
2022-02-01,2021-2022,2015-16,04,53,Construction wage rates,166.27,Construction wage rates,222.79,0.4488531801247812,166.27
2022-03-01,2021-2022,2015-16,04,53,Construction wage rates,166.59,Construction wage rates,222.79,0.4488531801247812,166.59
2022-04-01,2021-2022,2015-16,04,53,Construction wage rates,169.46,Construction wage rates,222.79,0.4488531801247812,169.46
2022-05-01,2021-2022,2015-16,04,53,Construction wage rates,170.65,Construction wage rates,222.79,0.4488531801247812,170.65
2022-06-01,2021-2022,2015-16,04,53,Construction wage rates,174.25,Construction wage rates,222.79,0.4488531801247812,174.25
2022-07-01,2022-2023,2015-16,04,53,Construction wage rates,177.08,Construction wage rates,222.79,0.4488531801247812,177.08
2022-08-01,2022-2023,2015-16,04,53,Construction wage rates,183.05,Construction wage rates,222.79,0.4488531801247812,183.05
2022-09-01,2022-2023,2015-16,04,53,Construction wage rates,184.17,Construction wage rates,222.79,0.4488531801247812,184.17
2022-10-01,2022-2023,2015-16,04,53,Construction wage rates,184.71,Construction wage rates,222.79,0.4488531801247812,184.71
2022-11-01,2022-2023,2015-16,04,53,Construction wage rates,185.82,Construction wage rates,222.79,0.4488531801247812,185.82
2022-12-01,2022-2023,2015-16,04,53,Construction wage rates,188.1,Construction wage rates,222.79,0.4488531801247812,188.1
2023-01-01,2022-2023,2015-16,04,53,Construction wage rates,189.25,Construction wage rates,222.79,0.4488531801247812,189.25
2023-02-01,2022-2023,2015-16,04,53,Construction wage rates,190.86,Construction wage rates,222.79,0.4488531801247812,190.86
2023-03-01,2022-2023,2015-16,04,53,Construction wage rates,198.02,Construction wage rates,222.79,0.4488531801247812,198.02
