date,fiscal_year,base_year,group_code,cmdty_code,description,index_value,group,fy1516_avg,factor,index,yoy
2019-07-01,2019-2020,2015-16,10,00,Education,143.47,Education,213.01666666666665,0.4694468351459198,143.47,8.416407700403216
2019-08-01,2019-2020,2015-16,10,00,Education,143.62,Education,213.01666666666665,0.4694468351459198,143.62,8.52975865290242
2019-09-01,2019-2020,2015-16,10,00,Education,144.16,Education,213.01666666666665,0.4694468351459198,144.16,6.845560929218397
2019-10-01,2019-2020,2015-16,10,00,Education,144.43,Education,213.01666666666665,0.4694468351459198,144.43,6.596899614256335
2019-11-01,2019-2020,2015-16,10,00,Education,144.63,Education,213.01666666666665,0.4694468351459198,144.63,6.744510082461352
2019-12-01,2019-2020,2015-16,10,00,Education,144.67,Education,213.01666666666665,0.4694468351459198,144.67,6.434762611959166
2020-01-01,2019-2020,2015-16,10,00,Education,144.71,Education,213.01666666666665,0.4694468351459198,144.71,6.781355941988809
2020-02-01,2019-2020,2015-16,10,00,Education,144.71,Education,213.01666666666665,0.4694468351459198,144.71,6.615162153126031
2020-03-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98,5.756990388786143
2020-04-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98,3.8892465883988425
2020-05-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98,3.8892465883988425
2020-06-01,2019-2020,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98,3.8892465883988425
2020-07-01,2020-2021,2015-16,10,00,Education,144.98,Education,213.01666666666665,0.4694468351459198,144.98,1.0524848400362385
2020-08-01,2020-2021,2015-16,10,00,Education,145.07,Education,213.01666666666665,0.4694468351459198,145.07,1.009608689597541
2020-09-01,2020-2021,2015-16,10,00,Education,145.49,Education,213.01666666666665,0.4694468351459198,145.49,0.9225860155382959
2020-10-01,2020-2021,2015-16,10,00,Education,146.16,Education,213.01666666666665,0.4694468351459198,146.16,1.1978120889011956
2020-11-01,2020-2021,2015-16,10,00,Education,146.16,Education,213.01666666666665,0.4694468351459198,146.16,1.0578718108276375
2020-12-01,2020-2021,2015-16,10,00,Education,146.16,Education,213.01666666666665,0.4694468351459198,146.16,1.0299301859404197
2021-01-01,2020-2021,2015-16,10,00,Education,146.25,Education,213.01666666666665,0.4694468351459198,146.25,1.0641973602377064
2021-02-01,2020-2021,2015-16,10,00,Education,146.26,Education,213.01666666666665,0.4694468351459198,146.26,1.0711077327067775
2021-03-01,2020-2021,2015-16,10,00,Education,146.26,Education,213.01666666666665,0.4694468351459198,146.26,0.8828803972961818
2021-04-01,2020-2021,2015-16,10,00,Education,146.71,Education,213.01666666666665,0.4694468351459198,146.71,1.1932680369706183
2021-05-01,2020-2021,2015-16,10,00,Education,146.71,Education,213.01666666666665,0.4694468351459198,146.71,1.1932680369706183
2021-06-01,2020-2021,2015-16,10,00,Education,146.89,Education,213.01666666666665,0.4694468351459198,146.89,1.3174230928403974
2021-07-01,2021-2022,2015-16,10,00,Education,147.13,Education,213.01666666666665,0.4694468351459198,147.13,1.4829631673334287
2021-08-01,2021-2022,2015-16,10,00,Education,148.72,Education,213.01666666666665,0.4694468351459198,148.72,2.516026745708966
2021-09-01,2021-2022,2015-16,10,00,Education,148.76,Education,213.01666666666665,0.4694468351459198,148.76,2.247577153068936
2021-10-01,2021-2022,2015-16,10,00,Education,148.99,Education,213.01666666666665,0.4694468351459198,148.99,1.93623426382048
2021-11-01,2021-2022,2015-16,10,00,Education,149.34,Education,213.01666666666665,0.4694468351459198,149.34,2.1756978653530323
2021-12-01,2021-2022,2015-16,10,00,Education,150.01,Education,213.01666666666665,0.4694468351459198,150.01,2.634099616858232
2022-01-01,2021-2022,2015-16,10,00,Education,150.69,Education,213.01666666666665,0.4694468351459198,150.69,3.0358974358974278
2022-02-01,2021-2022,2015-16,10,00,Education,150.87,Education,213.01666666666665,0.4694468351459198,150.87,3.1519212361547977
2022-03-01,2021-2022,2015-16,10,00,Education,159.39,Education,213.01666666666665,0.4694468351459198,159.39,8.977163954601398
2022-04-01,2021-2022,2015-16,10,00,Education,160.26,Education,213.01666666666665,0.4694468351459198,160.26,9.235907572762581
2022-05-01,2021-2022,2015-16,10,00,Education,161.96,Education,213.01666666666665,0.4694468351459198,161.96,10.394656124326907
2022-06-01,2021-2022,2015-16,10,00,Education,162.1,Education,213.01666666666665,0.4694468351459198,162.1,10.354687180883658
2022-07-01,2022-2023,2015-16,10,00,Education,162.6,Education,213.01666666666665,0.4694468351459198,162.6,10.514510976687275
2022-08-01,2022-2023,2015-16,10,00,Education,163.68,Education,213.01666666666665,0.4694468351459198,163.68,10.059171597633142
2022-09-01,2022-2023,2015-16,10,00,Education,163.69,Education,213.01666666666665,0.4694468351459198,163.69,10.036300080666848
2022-10-01,2022-2023,2015-16,10,00,Education,165.49,Education,213.01666666666665,0.4694468351459198,165.49,11.074568763004233
2022-11-01,2022-2023,2015-16,10,00,Education,165.87,Education,213.01666666666665,0.4694468351459198,165.87,11.068702290076327
2022-12-01,2022-2023,2015-16,10,00,Education,166.24,Education,213.01666666666665,0.4694468351459198,166.24,10.819278714752368
2023-01-01,2022-2023,2015-16,10,00,Education,166.36,Education,213.01666666666665,0.4694468351459198,166.36,10.398832039285955
2023-02-01,2022-2023,2015-16,10,00,Education,166.56,Education,213.01666666666665,0.4694468351459198,166.56,10.39968184529727
2023-03-01,2022-2023,2015-16,10,00,Education,168.64,Education,213.01666666666665,0.4694468351459198,168.64,5.803375368592767
2023-04-01,2022-2023,2015-16,10,00,Education,169.92,Education,213.01666666666665,0.4694468351459198,169.92,6.027704979408455
2023-05-01,2022-2023,2015-16,10,00,Education,171.25,Education,213.01666666666665,0.4694468351459198,171.25,5.735984193628041
2023-06-01,2022-2023,2015-16,10,00,Education,171.65,Education,213.01666666666665,0.4694468351459198,171.65,5.89142504626774
2023-07-01,2023-2024,2015-16,10,00,Education,171.66,Education,213.01666666666665,0.4694468351459198,171.66,5.571955719557198
2023-08-01,2023-2024,2015-16,10,00,Education,177.89,Education,213.01666666666665,0.4694468351459198,177.89,8.681573802541532
2023-09-01,2023-2024,2015-16,10,00,Education,178.55,Education,213.01666666666665,0.4694468351459198,178.55,9.078135500030559
2023-10-01,2023-2024,2015-16,10,00,Education,184.31,Education,213.01666666666665,0.4694468351459198,184.31,11.372288355791893
2023-11-01,2023-2024,2015-16,10,00,Education,186.73,Education,213.01666666666665,0.4694468351459198,186.73,12.576113824079084
2023-12-01,2023-2024,2015-16,10,00,Education,187.28,Education,213.01666666666665,0.4694468351459198,187.28,12.656400384985567
2024-01-01,2023-2024,2015-16,10,00,Education,187.42,Education,213.01666666666665,0.4694468351459198,187.42,12.659293099302694
2024-02-01,2023-2024,2015-16,10,00,Education,187.42,Education,213.01666666666665,0.4694468351459198,187.42,12.524015369836693
2024-03-01,2023-2024,2015-16,10,00,Education,188.09,Education,213.01666666666665,0.4694468351459198,188.09,11.53344402277041
2024-04-01,2023-2024,2015-16,10,00,Education,192.49,Education,213.01666666666665,0.4694468351459198,192.49,13.282721280602662
2024-05-01,2023-2024,2015-16,10,00,Education,194.43,Education,213.01666666666665,0.4694468351459198,194.43,13.535766423357675
2024-06-01,2023-2024,2015-16,10,00,Education,194.55,Education,213.01666666666665,0.4694468351459198,194.55,13.341101077774553
2024-07-01,2024-2025,2015-16,10,00,Education,194.55,Education,213.01666666666665,0.4694468351459198,194.55,13.334498427123398
2024-08-01,2024-2025,2015-16,10,00,Education,195.37,Education,213.01666666666665,0.4694468351459198,195.37,9.826297149924113
2024-09-01,2024-2025,2015-16,10,00,Education,195.66,Education,213.01666666666665,0.4694468351459198,195.66,9.582749929991596
2024-10-01,2024-2025,2015-16,10,00,Education,195.98,Education,213.01666666666665,0.4694468351459198,195.98,6.33172372633064
2024-11-01,2024-2025,2015-16,10,00,Education,199.91,Education,213.01666666666665,0.4694468351459198,199.91,7.058319498741494
2024-12-01,2024-2025,2015-16,10,00,Education,199.96,Education,213.01666666666665,0.4694468351459198,199.96,6.770610850064074
2025-01-01,2024-2025,2015-16,10,00,Education,200.02,Education,213.01666666666665,0.4694468351459198,200.02,6.7228684238608505
2025-02-01,2024-2025,2015-16,10,00,Education,200.61,Education,213.01666666666665,0.4694468351459198,200.61,7.037669405613078
2025-03-01,2024-2025,2015-16,10,00,Education,203.07,Education,213.01666666666665,0.4694468351459198,203.07,7.964272422776331
2025-04-01,2024-2025,2015-16,10,00,Education,211.42,Education,213.01666666666665,0.4694468351459198,211.42,9.834277105304157
2025-05-01,2024-2025,2015-16,10,00,Education,212.23,Education,213.01666666666665,0.4694468351459198,212.23,9.154965797459225
2025-06-01,2024-2025,2015-16,10,00,Education,212.44,Education,213.01666666666665,0.4694468351459198,212.44,9.195579542534048
2025-07-01,2025-2026,2015-16,10,00,Education,212.7,Education,213.01666666666665,0.4694468351459198,212.7,9.32922127987663
2025-08-01,2025-2026,2015-16,10,00,Education,216.13,Education,213.01666666666665,0.4694468351459198,216.13,10.625991708041148
2025-09-01,2025-2026,2015-16,10,00,Education,216.28,Education,213.01666666666665,0.4694468351459198,216.28,10.53868956352857
2025-10-01,2025-2026,2015-16,10,00,Education,216.38,Education,213.01666666666665,0.4694468351459198,216.38,10.409225431166448
2025-11-01,2025-2026,2015-16,10,00,Education,216.38,Education,213.01666666666665,0.4694468351459198,216.38,8.238707418338254
2025-12-01,2025-2026,2015-16,10,00,Education,218.2,Education,213.01666666666665,0.4694468351459198,218.2,9.121824364872966
2026-01-01,2025-2026,2015-16,10,00,Education,218.2,Education,213.01666666666665,0.4694468351459198,218.2,9.08909109089091
2026-02-01,2025-2026,2015-16,10,00,Education,218.23,Education,213.01666666666665,0.4694468351459198,218.23,8.783211205822239
2026-03-01,2025-2026,2015-16,10,00,Education,221.05,Education,213.01666666666665,0.4694468351459198,221.05,8.85408972275572
2026-04-01,2025-2026,2015-16,10,00,Education,227.74,Education,213.01666666666665,0.4694468351459198,227.74,7.719231860751119
2026-05-01,2025-2026,2015-16,10,00,Education,229.64,Education,213.01666666666665,0.4694468351459198,229.64,8.203364274607727
2026-06-01,2025-2026,2015-16,10,00,Education,229.95,Education,213.01666666666665,0.4694468351459198,229.95,8.242327245339865
2016-07-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,228.36,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.07635425884642,3.9133600291227033
2016-08-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,225.91,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,102.95975298045188,2.448868532039361
2016-09-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,226.3,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,103.13749767374735,3.14023973383164
2016-10-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,228.3,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.04900892141634,3.5843920145190555
2016-11-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,228.74,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.24954139590352,2.495855177667261
2016-12-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,223.58,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,101.89784237691751,2.428074033351657
2017-01-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,220.96,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,100.70376264247112,1.9611462322919992
2017-02-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,221.66,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,101.02279157915527,3.1024698823201025
2017-03-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,226.16,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,103.07369188641051,4.640725489288844
2017-04-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,230.25,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.93773238789362,3.9081185974096266
2017-05-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,229.65,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.66427901359292,4.552697473252909
2017-06-01,2016-2017,2007-08,01,00,Food and non-alcoholic Beverages,229.18,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.45007387039071,3.0531948378973883
2017-07-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,229.99,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.81923592569665,0.7137852513575016
2017-08-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,230.99,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,105.27499154953115,2.248683103890947
2017-09-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,234.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,106.75163977075492,3.504197967300038
2017-10-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,235.69,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,107.4170429815533,3.2369689005694147
2017-11-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,236.61,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,107.83633815548104,3.440587566669584
2017-12-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,235.12,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,107.15726227596764,5.161463458269977
2018-01-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,232.25,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,105.84924363556262,5.109522085445328
2018-02-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,229.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.47286165158242,3.4151403049715645
2018-03-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,228.39,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,104.09002692756144,0.9860275910859473
2018-04-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,231.9,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,105.68972916722055,0.7166123778501676
2018-05-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,234.4,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,106.8291182268068,2.06836490311344
2018-06-01,2017-2018,2007-08,01,00,Food and non-alcoholic Beverages,236.56,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,107.8135503742893,3.2201762806527423
2018-07-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,238.08,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,108.50629892251776,3.5175442410539715
2018-08-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,238.58,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,108.73417673443501,3.2858565305857512
2018-09-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,236.78,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,107.91381661153291,1.0886735260214442
2018-10-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,240.5,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,109.60922753219724,2.0408163265306145
2018-11-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,239.03,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,108.93926676516053,1.0227801022780092
2018-12-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,235.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,107.20739539458943,0.0467846206192446
2019-01-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,235.91,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,107.51730921879688,1.5758880516684615
2019-02-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,239.59,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,109.19448991450786,4.519478253282738
2019-03-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,247.17,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,112.64911754317335,8.222776829108103
2019-04-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,251.63,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,114.68178762547522,8.507977576541602
2019-05-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,254.52,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,115.99892137835694,8.583617747440275
2019-06-01,2018-2019,2007-08,01,00,Food and non-alcoholic Beverages,254.36,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,115.92600047854341,7.524518092661481
2019-07-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,118.77,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,118.77,9.459083186323912
2019-08-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,123.19,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,123.19,13.294645436890473
2019-09-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,125.97,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,125.97,16.732040396148307
2019-10-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,128.09,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,128.09,16.860599133749133
2019-11-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,131.67,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,131.67,20.86550966405889
2019-12-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,128.95,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,128.95,20.280881300571064
2020-01-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,132.91,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,132.91,23.617304939736904
2020-02-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,130.25,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,130.25,19.28257561528721
2020-03-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,130.93,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,130.93,16.228163038934085
2020-04-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,129.25,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,129.25,12.703161222164816
2020-05-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,131.55,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,131.55,13.406226917334596
2020-06-01,2019-2020,2015-16,01,00,Food and non-alcoholic Beverages,134.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,134.23,15.789382404204
2020-07-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,138.88,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,138.88,16.931885156184222
2020-08-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,137.9,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,137.9,11.940904294179733
2020-09-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,142.73,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,142.73,13.304755100420728
2020-10-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,147.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,147.23,14.942618471387291
2020-11-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,149.77,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,149.77,13.746487430697973
2020-12-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,145.86,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,145.86,13.113609926328063
2021-01-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,141.87,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,141.87,6.741403957565284
2021-02-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,143.95,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,143.95,10.518234165067163
2021-03-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,146.51,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,146.51,11.899488276178104
2021-04-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,151.24,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,151.24,17.01353965183754
2021-05-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,152.94,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,152.94,16.259977194982888
2021-06-01,2020-2021,2015-16,01,00,Food and non-alcoholic Beverages,149.13,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,149.13,11.10035014527304
2021-07-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,151.66,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,151.66,9.20218894009217
2021-08-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,152.49,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,152.49,10.580130529369104
2021-09-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,158.53,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,158.53,11.069852168429906
2021-10-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,161.09,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,161.09,9.413842287577268
2021-11-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,167.96,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,167.96,12.145289443813855
2021-12-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,162.85,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,162.85,11.648155765802803
2022-01-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,161.12,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,161.12,13.568760132515688
2022-02-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,164.76,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,164.76,14.456408475164984
2022-03-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,168.17,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,168.17,14.783973790184968
2022-04-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,175.41,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,175.41,15.981221898968512
2022-05-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,177.05,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,177.05,15.764352033477191
2022-06-01,2021-2022,2015-16,01,00,Food and non-alcoholic Beverages,185.86,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,185.86,24.62951787031451
2022-07-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,193.75,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,193.75,27.75286825794541
2022-08-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,196.59,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,196.59,28.919929175683645
2022-09-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,207.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,207.23,30.71973758909985
2022-10-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,217.09,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,217.09,34.763175864423616
2022-11-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,216.54,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,216.54,28.923553226958788
2022-12-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,215.98,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,215.98,32.6251151366288
2023-01-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,224.73,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,224.73,39.479890764647465
2023-02-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,234.18,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,234.18,42.134013109978156
2023-03-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,244.66,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,244.66,45.483736695011004
2023-04-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,254.53,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,254.53,45.10575223761472
2023-05-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,258.05,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,258.05,45.74978819542501
2023-06-01,2022-2023,2015-16,01,00,Food and non-alcoholic Beverages,257.65,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,257.65,38.625847412030545
2023-07-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,268.74,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,268.74,38.70451612903227
2023-08-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,269.77,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,269.77,37.2246808077725
2023-09-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,273.95,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,273.95,32.19611060174685
2023-10-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,275.74,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,275.74,27.016444792482375
2023-11-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,278.07,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,278.07,28.41507342754226
2023-12-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,275.22,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,275.22,27.428465598666563
2024-01-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,284.23,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,284.23,26.47621590352869
2024-02-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,278.76,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,278.76,19.036638483218038
2024-03-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,286.46,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,286.46,17.08493419439221
2024-04-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,281.53,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,281.53,10.60778690134756
2024-05-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,260.78,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,260.78,1.0579345088161052
2024-06-01,2023-2024,2015-16,01,00,Food and non-alcoholic Beverages,262.18,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,262.18,1.7581991073161385
2024-07-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,276.1,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,276.1,2.7387065565230406
2024-08-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,280.27,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,280.27,3.892204470474847
2024-09-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,276.17,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,276.17,0.8103668552655652
2024-10-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,281.39,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,281.39,2.049031696525705
2024-11-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,279.93,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,279.93,0.6688963210702337
2024-12-01,2024-2025,2015-16,01,00,Food and non-alcoholic Beverages,279.9,Food & non-alcoholic bev.,219.41583333333332,0.45575562383449997,279.9,1.7004578155657146
